block_height,block_time,comment,validators_hash,computed_hash,proposer_address,total_vp,6A3CACEAEA586C9AF3051249D6FF34942835DF10,056EBA066FB6355FE6B81FDF375C1CDDF5BEBBC6,CA799C8A8079B5BAC07CBCF77C94CA050CB4CB80,4544EF788285E35826DB28EC62FD704554CC7156,E16AD113B8727E1AF9CA7C9195DBBA5FF6139828,CD0DA85F510345EAECB73AEED6E3C2C65AD27E53,F98B3014AF2F2A5C8852263D65A0B679FB799B8C,9901CCDA42B948EDDC835FB5C8AB06730A9C23CD,C02344F67415074C43EA1B5B2063FC996329C6E1,DC00DA048EC40BF29530626601840B18F48AC8A5,41AA5DF98BDB8A809B956A7925CF21FA905D08DD,D656D8F9C06C6F153CA1727CE3EBB05BF1567438,B5B358B6B17052E2E1A00B8ED78127FFDFF584AF,0DA35960AC73947F415949EDAF885E1A9A186370,1E3AFDD98E0E1AEB50E7E7BE7BB78B71AB9FE1BA,A3A9B9712869F224F4F1F3CB3DE5D039D6268F21,3B9916B501C53E38015676282F14E2AAF025F6C5,D4686840675436000E9B33B8A58193B9406ADDA3,103CC3FC5E90C04EE208BD0716DC889552926EF8,FC9402FF4B53B8B72624C7FB28DDE49797EF474B,671C08BB55C1C242DC5A342889CD8C0071893FF9,76D9967474B62835E703A577101D1FD35F84D36B,9C87B7B7B0E79B4BE81D72C6B68F7122BCB04EEC,9797557328079BB3D3E588DAD873F0EA6C098C10,CDA3887D2F0865E84BAC9C8241D4B5FF39591D28,65185BC275EB9232A2DFF23BEB4EAA075BDAD3CE,B4775B0FEBDFE023D6E24748BDD0B39F8366A8DD,E12D86AC279259CBB0CC1D2C5DA9FADE3FD8D24F,ADA6B3B2DE3BB2686DBEF1543C309D10D23EC2CC,66843E34B5A0CC0D4FFACE4C928D200753D4B9D3,D5D3EB2E5E2360782FAFAB7C0B3C45BFFB1587AB,3D42458DD811C921CDA2A080FB018CBBA2B91CFD,EE50044D5EE07FA2C2CC94F1A81D2B6DADC103EB,54443EF34125BDBDF74D8E1FD1EC3857160EF3CC,AA77A443F849606A4A8EB1639752068C1A2EEA5E,71F5F0A14FA5CA88122A26569B0C3A9E3C6E5CAF,7EEBC8E086DB6453F77954C44C94D6FB6F0A625E,214752CFB2CD5CB00EC625739C224AA406226D0E,55EACF6E14726E13F973903614087867404DF2CA,E1A48ED16EB660BE4F259E0E3A62B8BE56F41E36,97075D998C11771B38AAA0ACFBFDF09EED078BC9,87AD83AC8C84ABE5D8890E4DFE407F17BCD42B4E,F6EBCC201A051C2106A6F0CD95A452C843BA4F14,D02B29F69E6BFC3E241F38162E82EE4C78D8DDA9,D0639638EF73670D4813E9D034F4499667B3BE7E,361FD80BB7893C4B4104D0D7A8C931F362D170D8,1FE501A7E4CF0498BB3AB22F64D412C813F81119,DB5EF3A174014515A046E80E3164E22414123614,BACE01F066D7C3344AA194E1A1B6FBF6FE8EBE1C,BE4D9D67579D9E9ECFD32B39AB2EAF988FA7A956,C759989AB500EDF629C4CED1267CA30F660E4024,42890EEA7E9B02890605135356D90B6433A47749,CC05882978FC5FDD6A7721687E14C0299AE004B8,305013CCA69866DA942265649D56B57D4F2545CC,7B0DE97C082AE7911928004FE8B145AA1FF56038,C43B466D9C3A60859B66A48E0B54C662BC701FB5,8C7E66C0416A002CFCF1A99F88F33FCC8F599944,59CC9F852235473DF57BCEF37C60F3A29DB36811,1501A996ED5577FC65D57F92ACC8E15CE6B7DFAD,87D9AEADEB9E7EA51FBAB0FD07FC5BEDCF7AD384,52EA1C24DA94C67A8FED7C46E18A1CFC476D5717,F29C3DB00F73F75D84B7DFDC7787BF78A91C6A81,003E6F7A2FD88BAA3E2117945671FE0D994E171D,4D6E16E3F7D89E8D839F716893D6A1F81C9F956D,7A6A631756F2B240CBDFA81DF654DABA599C0F33,0385B199514F483871B7B801A923BF53977B2916,C96B7A46D3E26FADD6B8B9393D2EE0318AFBA7EE,B59B63331FD2120C89BF2E7DD657E7F9AA090A1D,0B8F81F6A82C6B3708D6192C2AD1B53209E04F6C,6D9D14A2729BA5F02AF203ABAFD5CE8284DD2670,9B54909B390DDDE5EC01413630450C9044EF8E2E,7E060283BE404E1E80CE738DDCC6C12F9EDE0113,292B3711E4423C2F47B7BE58BF72EF2BD0770CF0,E63597E3F46F3A8C82379A72D37FD7D280E832FA,24FB157F1CBAE56079359C2612FE67712CE96426,A2E373DC0894BC0CD0F5C7A8ECF22F1F9E8F5579,16625311355C4993FDA69D218875CAEB783F66D5,03EABFB8409C4F62A732A3D728ACAA2E13403F50,52479C885E73D2F570D47E5F0433785051350DD1,D9448D1A507A0F792C25F4FEAE01DDBC4748CA82,A1B94806551D25A8B9C4B550EBEC1E9B19611A35,98051EE9D111826D0A03BBDD0334C7C246FC4636,95E3F1574DDB503F0380D98A976E0CF8469B874F,5BED074FAD72B341DE26B43628F2FE0917AC1D63,79FA40E44DECB3893E3646B58AA13C7FE898BE91,5A22861F57F12829B68A022FB805685A4E5850C3,FDE7B9EDA5E8D918BA04235FA304AA3CE82C04C1,96884BE29D4D231AFB90D034748286D51A6BE943,7A74EB2298B26CC9F30C1C682A5C0DE209EE3687,35D295C1BA718DA91BFE341AC3DE09B7966921C9,57D2C0F208DE8B603DA6C9B75CD95C32597BE348,23D4A4484D4D868427369088C4D0A2E56DAAF465,74E05D7EAFA7BBEA4B22A2AFFBB1CA6F97470B35,5DEFF454EB30618FA2B978D9FF1C8B523311F1D1,87E92A42607017088F85061E20727BE3CFF61999,8A73C4B75E360FF191B844A61B8845A0AD65D208,8F7B51C1E8520E0BFA894ED83213E45DEB10E156,60DFD976E9B748B1E1F06FD7B6809A370BD3A302,E77FE2A0D7784F9CE575D35F09FBB33BB05CC9EB,E2CDB3113C0392603810E16929C86C013A46F540,DDF94D41B15E7A77122259D83B2BDCF474540337,3558238D72FAC0A40B276D8F238CDF28BE16B4AA,F7DF9EF920DFBCDCA1F382151685A69500BAF630,9B2D81FF1268365847546044CBAD688382D6B664,F54306AE4536A8818B3BCB46D156403FCE944650,0E311E3634B0F6F5959F9394577233D6882625D0,7B24FEE1E6153D765DD696B7DC3588A38A6DF57D,61DDA93355D0ED14AD0F01DF9657F1D922FD8A08,3CC44C72DFD38D8538F1AC2443E540CCA730261C,874FBE7FC240F1F43FA54F82F94017D55BA9A4DF,B45362A682176E95B35B2084405D4F50A77F9CCA,FD9B65D22E19A8A6D34E02491CCDA7F4D0C48BC5,92E7331517D289430B70AB407BF9FA797403A470,93F3ACB2D3DD657C069E80405D37CEFCE5DEB2AC,8951CFD2B94DE0CF7BFF747C367F85095B83EB28,6B1CC4FF7E65DDAEA347F0DBA0DE8911139D3241,279009E814C0F2CE0B21E565512DBF4DCE9923C3,6406B7B10A978323E679E226F0D3546E0470B864,BF4F4707754A93FC8B10B4CA1DF98A043B776ADF,F649FD83C9557B080DBA654B506634F8AD87555F,1221F0F28823F9D5239F0B2CB9575944AA23E61A,616BA35C85E60F6C7F5AE9E5FD0843378D130F8E,C56B6EDB0F598797F625C717A740658CFDE49F86,7149CA24B79EE0E073B9ED04C232A9E9753FBAC9,5DEF681F8F155ACB4939294C20DF4FF00E8680B4
259595,2022/11/23 16:41:08,NEW_VALSET,CBA262D3B5DEA197BBEFFCA10A3ADF42F68CEC3F2A4F418BA15DE9155616481A,A0AB6F7D2B3CB2514013D8C831F0003A8BF042469F810F08032ECFDDCE6B1E90,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670109612,670100004,80,90,89,0,88,0,418,0,0,80,0,142,784,89,300,80,90,80,104,88,80,90,90,0,80,91,0,88,80,90,80,90,88,0,90,90,87,80,90,90,90,90,90,100,80,0,90,82,0,90,80,90,82,80,90,90,80,80,0,90,310,80,80,80,80,0,81,80,0,0,100,80,90,0,81,89,80,80,0,0,90,90,80,0,80,90,100,80,0,89,82,0,80,0,90,90,80,90,90,90,80,0,95,90,80,80,80,99,0,81,0,0,0,90,0,0,80,90,0,0,80,90,80,81
259599,2022/11/23 16:41:28,NEW_VALSET,3B575F2A62502708B1A908A9B4305DE274F6B804C93965322E7B50C98C8C6AC4,AA5B3816E1EAF766B91E3AFBD9EAFA403AC029BB73B0A9F10EAE280985B054CE,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670109622,670100004,80,90,89,0,88,0,418,0,0,80,0,142,784,89,300,80,90,80,104,88,80,90,90,0,80,91,0,88,80,90,80,90,88,0,90,90,87,80,90,90,90,90,90,100,80,0,90,82,0,90,80,90,82,80,90,90,80,80,0,90,310,80,80,80,80,0,81,80,0,0,100,80,90,0,81,89,80,80,0,0,90,90,80,0,80,90,100,80,0,89,82,0,80,0,90,90,80,90,90,90,80,0,95,90,80,90,80,99,0,81,0,0,0,90,0,0,80,90,0,0,80,90,80,81
259603,2022/11/23 16:41:48,NEW_VALSET,E40F4E4C05FEDC2C05CC124F99DE0F0CE3DF6DFD048FA31ACA7F0AB39900BC03,772041FAB3ED8D1CBC929A32350EF9E47696ACEE17F5D31284DEF2C477D189CA,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670109632,670100004,80,90,89,0,88,0,418,0,0,80,0,142,784,89,300,80,90,80,104,88,80,90,90,0,80,91,0,88,80,90,80,90,88,0,90,90,87,80,90,90,90,90,90,100,80,0,90,82,0,90,80,90,82,90,90,90,80,80,0,90,310,80,80,80,80,0,81,80,0,0,100,80,90,0,81,89,80,80,0,0,90,90,80,0,80,90,100,80,0,89,82,0,80,0,90,90,80,90,90,90,80,0,95,90,80,90,80,99,0,81,0,0,0,90,0,0,80,90,0,0,80,90,80,81
259607,2022/11/23 16:42:08,NEW_VALSET,64781000B104C5CA01F3FE13361046AAFF9643B99E93E283EA7E2BF29F1A71CA,0F6729A8DF0E9B6B2E1FF1D6D37D6670A042574DD5F47386F675AF4548201FFA,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670109642,670100004,80,90,89,0,88,0,418,0,0,80,0,142,784,89,300,80,90,80,104,88,80,90,90,0,80,91,0,88,80,90,80,90,88,0,90,90,87,80,90,90,90,90,90,100,80,0,90,82,0,90,80,90,82,90,90,90,80,80,0,90,310,80,80,80,80,0,81,80,0,0,100,80,90,0,81,89,80,80,0,0,90,90,80,0,80,90,100,90,0,89,82,0,80,0,90,90,80,90,90,90,80,0,95,90,80,90,80,99,0,81,0,0,0,90,0,0,80,90,0,0,80,90,80,81
259611,2022/11/23 16:42:29,NEW_VALSET,97912CD3A556D1BA4E9CFA2FF0C067BF67BD14A447FC36E8EA6402429DB849FE,0A7F874E8690223E43877EF8C717E9F9F51762238DA7DAA3137D5D5583AF2357,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670109652,670100004,80,90,89,0,88,0,418,0,0,80,0,142,784,89,300,80,90,80,104,88,80,90,90,0,80,91,0,88,80,90,80,90,88,0,90,90,87,80,90,90,90,90,90,100,80,0,90,82,0,90,80,90,82,90,90,90,80,80,0,90,310,80,80,90,80,0,81,80,0,0,100,80,90,0,81,89,80,80,0,0,90,90,80,0,80,90,100,90,0,89,82,0,80,0,90,90,80,90,90,90,80,0,95,90,80,90,80,99,0,81,0,0,0,90,0,0,80,90,0,0,80,90,80,81
259615,2022/11/23 16:42:49,NEW_VALSET,F71FDAD580CD0E6AF7B9C0C1323600F1EA82C2703DD5C7B34ECEFD41F874A993,E930937CA5C9CCB47DC917FD1895C4FBAF580D36B26B67EDE828937C0BDF47DF,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670109662,670100004,80,90,89,0,88,0,418,0,0,80,0,142,784,89,300,80,90,80,104,88,90,90,90,0,80,91,0,88,80,90,80,90,88,0,90,90,87,80,90,90,90,90,90,100,80,0,90,82,0,90,80,90,82,90,90,90,80,80,0,90,310,80,80,90,80,0,81,80,0,0,100,80,90,0,81,89,80,80,0,0,90,90,80,0,80,90,100,90,0,89,82,0,80,0,90,90,80,90,90,90,80,0,95,90,80,90,80,99,0,81,0,0,0,90,0,0,80,90,0,0,80,90,80,81
259619,2022/11/23 16:43:09,NEW_VALSET,67247CC9E0EC3627F5CAE443679FB8A0E6B6696D0ED8965CF9C61097D8C0BDE2,587F3FC5F84AF31CF8981E2ABB13183F4DF2E68B58C060FE8175C7616309EB26,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670109672,670100004,80,90,89,0,88,0,418,0,0,80,0,142,784,89,300,80,90,80,104,88,90,90,90,0,80,91,0,88,80,90,80,90,88,0,90,90,87,80,90,90,90,90,90,100,80,0,90,82,0,90,80,90,82,90,90,90,80,80,0,90,310,80,80,90,80,0,81,80,0,0,100,80,90,0,81,89,80,80,0,0,90,90,80,0,80,90,100,90,0,89,82,0,80,0,90,90,80,90,90,90,80,0,95,90,80,90,80,99,0,81,0,0,0,90,0,0,80,90,0,0,80,90,90,81
259623,2022/11/23 16:43:29,NEW_VALSET,590C2FC5F08D2C89CB3188343DE47D91500F82BF7245B5F5F9BCF321F20D7B4B,304AF6E4379ABBEBAD8EE88CEDEFF7E5037C8A176996EB1A5FCF74A32CCB45A8,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670109682,670100004,80,90,89,0,88,0,418,0,0,80,0,142,784,89,300,80,90,80,104,88,90,90,90,0,80,91,0,88,90,90,80,90,88,0,90,90,87,80,90,90,90,90,90,100,80,0,90,82,0,90,80,90,82,90,90,90,80,80,0,90,310,80,80,90,80,0,81,80,0,0,100,80,90,0,81,89,80,80,0,0,90,90,80,0,80,90,100,90,0,89,82,0,80,0,90,90,80,90,90,90,80,0,95,90,80,90,80,99,0,81,0,0,0,90,0,0,80,90,0,0,80,90,90,81
259628,2022/11/23 16:43:55,NEW_VALSET,2AF228B7FE2D6C8ECA06C0746680296E50F13249F4ABC57AB57D4CB4F3B7D394,39BD4AA308B16CE01EAE74BF16B992545776EE0C43278DBF0F44E30501C2E902,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670109692,670100004,80,90,89,0,88,0,418,0,0,80,0,142,784,89,300,80,90,80,104,88,90,90,90,0,90,91,0,88,90,90,80,90,88,0,90,90,87,80,90,90,90,90,90,100,80,0,90,82,0,90,80,90,82,90,90,90,80,80,0,90,310,80,80,90,80,0,81,80,0,0,100,80,90,0,81,89,80,80,0,0,90,90,80,0,80,90,100,90,0,89,82,0,80,0,90,90,80,90,90,90,80,0,95,90,80,90,80,99,0,81,0,0,0,90,0,0,80,90,0,0,80,90,90,81
259632,2022/11/23 16:44:15,NEW_VALSET,71A05813B374B74C240B8F8482F19567146986EA4CE1F24AD5BE564FC5BEE87F,34BB97B78A7EF7165AE2165F16D7E15FE83F0297BB7AED95D33C5771BBF629FB,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670109702,670100004,80,90,89,0,88,0,418,0,0,80,0,142,784,89,300,80,90,80,104,88,90,90,90,0,100,91,0,88,90,90,80,90,88,0,90,90,87,80,90,90,90,90,90,100,80,0,90,82,0,90,80,90,82,90,90,90,80,80,0,90,310,80,80,90,80,0,81,80,0,0,100,80,90,0,81,89,80,80,0,0,90,90,80,0,80,90,100,90,0,89,82,0,80,0,90,90,80,90,90,90,80,0,95,90,80,90,80,99,0,81,0,0,0,90,0,0,80,90,0,0,80,90,90,81
259636,2022/11/23 16:44:35,NEW_VALSET,11164591B19EC3D377C4184C9A830DABAA763039895E1AD032D90E4BCD5D175D,4A8A658ED79E1E950F1FF52EE6A75512D22BEF6779888D57F95E0AB415513F70,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670109712,670100004,80,90,89,0,88,0,418,0,0,80,0,142,784,89,300,80,90,80,104,88,90,90,90,0,100,91,0,88,90,90,80,90,88,0,90,90,87,80,90,90,90,90,90,100,80,0,90,82,0,90,80,90,82,90,90,90,80,80,0,90,310,80,80,90,80,0,81,80,0,0,100,80,90,0,81,89,80,80,0,0,90,90,80,0,80,90,100,90,0,89,82,0,80,0,90,90,80,90,90,90,80,0,95,90,80,90,80,99,0,81,0,0,0,90,0,0,90,90,0,0,80,90,90,81
259640,2022/11/23 16:44:55,NEW_VALSET,A05FF40492088D1B870D326D1B4DF347A339FE191F1C908593BB8CE2692B96BB,FE536247486313B64EAB725DDF98F3436088CE3FD067CABEA41B3304B5A240B5,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670109722,670100004,80,90,89,0,88,0,418,0,0,80,0,142,784,89,300,80,90,80,104,88,90,90,90,0,100,91,0,88,90,90,80,90,88,0,90,90,87,80,90,90,90,90,90,100,80,0,90,82,0,90,80,90,82,90,90,90,80,80,0,90,310,80,80,90,80,0,81,80,0,0,100,80,90,0,81,89,80,80,0,0,90,90,80,0,80,90,100,90,0,89,82,0,80,0,90,90,80,90,90,90,80,0,95,90,80,90,90,99,0,81,0,0,0,90,0,0,90,90,0,0,80,90,90,81
259644,2022/11/23 16:45:15,NEW_VALSET,65C824BFBDDF3991D9D3CA1F8E273C93123BEBCB0FC6E44D9AD4E8B55CA2F70F,C91597F2F963DA2DD3DF5E3F0EAA26924EDAF21800B3C49F58493CE1E53812FB,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670109732,670100004,80,90,89,0,88,0,418,0,0,80,0,142,784,89,300,80,90,80,104,88,90,90,90,0,100,91,0,88,90,90,80,90,88,0,90,90,87,80,90,90,90,90,90,100,80,0,90,82,0,90,80,90,82,90,90,90,80,80,0,90,310,80,80,90,80,0,81,80,0,0,100,80,90,0,81,89,80,80,0,0,90,90,80,0,80,90,100,90,0,89,82,0,80,0,90,90,80,90,90,90,80,0,95,90,80,90,90,99,0,81,0,0,0,90,0,0,90,90,0,0,90,90,90,81
259648,2022/11/23 16:45:36,NEW_VALSET,17160BF2FAB07AB5541956C6B8B1ABE73FA932230484E9C5F599F11560436C0E,4AC2DB65205932590B1E1EC97BAAA849BB7ABDFC978F11223F3A52A2504586B5,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670109742,670100004,80,90,89,0,88,0,418,0,0,80,0,142,784,89,300,80,90,80,104,88,90,90,90,0,100,91,0,88,90,90,80,90,88,0,90,90,87,80,90,90,90,90,90,100,80,0,90,82,0,90,80,90,82,90,90,90,80,80,0,90,310,80,80,90,80,0,81,80,0,0,100,80,90,0,81,89,80,80,0,0,90,90,80,0,80,90,100,90,0,89,82,0,80,0,90,90,90,90,90,90,80,0,95,90,80,90,90,99,0,81,0,0,0,90,0,0,90,90,0,0,90,90,90,81
259652,2022/11/23 16:45:56,NEW_VALSET,B3E459D505D5954C69C23C5CEBC6031A3DB8A5FE56E2614EBC6ABF5D4C588444,1B83D2ADE742D2EA4156A8177145207E0DDD207742B72C0B22C82A39A60068D3,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670109752,670100004,80,90,89,0,88,0,418,0,0,80,0,142,784,89,300,80,90,80,104,88,90,90,90,0,100,91,0,88,90,90,80,90,88,0,90,90,87,80,90,90,90,90,90,100,80,0,90,82,0,90,80,90,82,90,90,90,80,80,0,90,310,80,80,90,80,0,81,80,0,0,100,80,90,0,81,89,80,80,0,0,90,90,80,0,80,90,100,90,0,89,82,0,90,0,90,90,90,90,90,90,80,0,95,90,80,90,90,99,0,81,0,0,0,90,0,0,90,90,0,0,90,90,90,81
259657,2022/11/23 16:46:21,NEW_VALSET,AADA4CDA28C52C68D71271F6F8B69866A317F2A5799221249D7C665E15A24FB1,3FEB317C5A50122C7388B4009BD840C198AE409CD67BCCD1F8EE774895BD5D5F,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670109762,670100004,80,90,89,0,88,0,418,0,0,80,0,142,784,89,300,80,90,80,104,88,90,90,90,0,100,91,0,88,90,90,80,90,88,0,90,90,87,80,90,90,90,90,90,100,80,0,90,82,0,90,80,90,82,90,90,90,80,80,0,90,310,80,80,90,80,0,81,80,0,0,100,80,90,0,81,89,80,80,0,0,90,90,90,0,80,90,100,90,0,89,82,0,90,0,90,90,90,90,90,90,80,0,95,90,80,90,90,99,0,81,0,0,0,90,0,0,90,90,0,0,90,90,90,81
259661,2022/11/23 16:46:41,NEW_VALSET,39FF0A6A8A7B51D9E7B56385BEE81964D2A5D1665F9DE11F15678E9039A6055E,D4D46BECB732AC3E67565350F2748FC879A88716EE94F515127E356B6CA192BD,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670109772,670100004,80,90,89,0,88,0,418,0,0,80,0,142,784,89,300,80,90,80,104,88,90,90,90,0,100,91,0,88,90,90,80,90,88,0,90,90,87,80,90,90,90,90,90,100,80,0,90,82,0,90,80,90,82,90,90,90,80,80,0,90,310,80,80,90,80,0,81,80,0,0,100,80,90,0,81,89,80,80,0,0,90,90,100,0,80,90,100,90,0,89,82,0,90,0,90,90,90,90,90,90,80,0,95,90,80,90,90,99,0,81,0,0,0,90,0,0,90,90,0,0,90,90,90,81
259665,2022/11/23 16:47:01,NEW_VALSET,867F4400186F09B94015FA1A085383E4B4C6F577ACAFAD0F54DC1BAD08C4C91A,ACF877118F72043F93A77F97A1B76E54901246C6919024446DC6C64B46D2898F,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670109782,670100004,80,90,89,0,88,0,418,0,0,80,0,142,784,89,300,80,90,80,104,88,90,90,90,0,100,91,0,88,90,90,80,90,88,0,90,90,87,80,90,90,90,90,90,100,80,0,90,82,0,90,80,90,82,90,90,90,80,80,0,90,310,80,80,90,80,0,81,80,0,0,100,80,90,0,81,89,80,80,0,0,90,90,100,0,90,90,100,90,0,89,82,0,90,0,90,90,90,90,90,90,80,0,95,90,80,90,90,99,0,81,0,0,0,90,0,0,90,90,0,0,90,90,90,81
259669,2022/11/23 16:47:22,NEW_VALSET,BC5DE4D93630943EC930D2AF79237D2A5287852AE5EC3544EDB191E6DC8DF940,322B942524B3F07B05B94C613390E29417D5975AA66A93AE0D401E8A30DD544A,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670109792,670100004,80,90,89,0,88,0,418,0,0,80,0,142,784,89,300,80,90,80,104,88,90,90,90,0,100,91,0,88,90,90,80,90,88,0,90,90,87,80,90,90,90,90,90,100,80,0,90,82,0,90,80,90,82,90,90,90,90,80,0,90,310,80,80,90,80,0,81,80,0,0,100,80,90,0,81,89,80,80,0,0,90,90,100,0,90,90,100,90,0,89,82,0,90,0,90,90,90,90,90,90,80,0,95,90,80,90,90,99,0,81,0,0,0,90,0,0,90,90,0,0,90,90,90,81
259673,2022/11/23 16:47:42,NEW_VALSET,DCEA1BBB94DBED9D05C8D2BC12CC56B826A81162681B1CB28F725BFA94F6F4CC,7FABCEEE65EDCB606FD1B1E99FFA5BB37B5F3A7E865693C377EE59DFBEBA347C,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670109802,670100004,80,90,89,0,88,0,418,0,0,80,0,142,784,89,300,80,90,80,104,88,90,90,90,0,100,91,0,88,90,90,80,90,88,0,90,90,87,90,90,90,90,90,90,100,80,0,90,82,0,90,80,90,82,90,90,90,90,80,0,90,310,80,80,90,80,0,81,80,0,0,100,80,90,0,81,89,80,80,0,0,90,90,100,0,90,90,100,90,0,89,82,0,90,0,90,90,90,90,90,90,80,0,95,90,80,90,90,99,0,81,0,0,0,90,0,0,90,90,0,0,90,90,90,81
259677,2022/11/23 16:48:02,NEW_VALSET,95A83F4B30DA2B2F9ABB805F4E75A678EC0C8386476341397305FDF44674AAEA,8A62675B55B70C383F16A82C2D0B9F3022C7E8C6F128F78A880749667038EA02,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670109812,670100004,80,90,89,0,88,0,418,0,0,80,0,142,784,89,300,80,90,80,104,88,90,90,90,0,100,91,0,88,90,90,80,90,88,0,90,90,87,90,90,90,90,90,90,100,80,0,90,82,0,90,80,90,82,90,90,90,90,80,0,90,310,80,80,90,80,0,81,80,0,0,100,80,90,0,81,89,80,90,0,0,90,90,100,0,90,90,100,90,0,89,82,0,90,0,90,90,90,90,90,90,80,0,95,90,80,90,90,99,0,81,0,0,0,90,0,0,90,90,0,0,90,90,90,81
259681,2022/11/23 16:48:22,NEW_VALSET,0049AEED93A815E83449FB24E9AA7B8CF623BF727BC2CCFAD9562F1C5DBDF629,2DE1BBDE4E25C73EC9A5DADCBAE8BD1EEF7EE8CE337527D9712EC2CF122906F3,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670109822,670100004,80,90,89,0,88,0,418,0,0,80,0,142,784,89,300,80,90,80,104,88,90,90,90,0,100,91,0,88,90,90,80,90,88,0,90,90,87,90,90,90,90,90,90,100,80,0,90,82,0,90,80,90,82,90,90,90,90,80,0,90,310,80,90,90,80,0,81,80,0,0,100,80,90,0,81,89,80,90,0,0,90,90,100,0,90,90,100,90,0,89,82,0,90,0,90,90,90,90,90,90,80,0,95,90,80,90,90,99,0,81,0,0,0,90,0,0,90,90,0,0,90,90,90,81
259685,2022/11/23 16:48:42,NEW_VALSET,B57447DADCE27599012FA320C9F92AC07691A8E43771B5B9E4FA52340AD5FE55,54610F2110BA2249028545124F029A2F50A7A229137E0FDF128FE9990D49F4FF,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670109832,670100004,80,90,89,0,88,0,418,0,0,80,0,142,784,89,300,80,90,80,104,88,90,90,90,0,100,91,0,88,90,90,80,90,88,0,90,90,87,90,90,90,90,90,90,100,80,0,90,82,0,90,90,90,82,90,90,90,90,80,0,90,310,80,90,90,80,0,81,80,0,0,100,80,90,0,81,89,80,90,0,0,90,90,100,0,90,90,100,90,0,89,82,0,90,0,90,90,90,90,90,90,80,0,95,90,80,90,90,99,0,81,0,0,0,90,0,0,90,90,0,0,90,90,90,81
259689,2022/11/23 16:49:03,NEW_VALSET,4C69A054370BCF7588DDADAC74DD3A70DC787F9818F60F11AAC195DB6062DFB3,C5E7E66D4427E2CB2D295DBA6C6E64E4C9872B4A0E85C9752E2C0D26B8017E7E,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670109842,670100004,80,90,89,0,88,0,418,0,0,90,0,142,784,89,300,80,90,80,104,88,90,90,90,0,100,91,0,88,90,90,80,90,88,0,90,90,87,90,90,90,90,90,90,100,80,0,90,82,0,90,90,90,82,90,90,90,90,80,0,90,310,80,90,90,80,0,81,80,0,0,100,80,90,0,81,89,80,90,0,0,90,90,100,0,90,90,100,90,0,89,82,0,90,0,90,90,90,90,90,90,80,0,95,90,80,90,90,99,0,81,0,0,0,90,0,0,90,90,0,0,90,90,90,81
259694,2022/11/23 16:49:28,NEW_VALSET,0D4F37CB4151E1662BE3B57EAF5E5304EBB3DF27F8A5C78147D7D44438BED478,AD4493F725C0BBC936E33C7919A4F200E700043697CCEC6F85E8470209A1D46A,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670109852,670100004,80,90,89,0,88,0,418,0,0,90,0,142,784,89,300,80,90,80,104,88,90,90,90,0,100,91,0,88,90,90,90,90,88,0,90,90,87,90,90,90,90,90,90,100,80,0,90,82,0,90,90,90,82,90,90,90,90,80,0,90,310,80,90,90,80,0,81,80,0,0,100,80,90,0,81,89,80,90,0,0,90,90,100,0,90,90,100,90,0,89,82,0,90,0,90,90,90,90,90,90,80,0,95,90,80,90,90,99,0,81,0,0,0,90,0,0,90,90,0,0,90,90,90,81
