block_height,block_time,comment,validators_hash,computed_hash,proposer_address,total_vp,6A3CACEAEA586C9AF3051249D6FF34942835DF10,0DA35960AC73947F415949EDAF885E1A9A186370,9901CCDA42B948EDDC835FB5C8AB06730A9C23CD,F29C3DB00F73F75D84B7DFDC7787BF78A91C6A81,A3A9B9712869F224F4F1F3CB3DE5D039D6268F21,B5B358B6B17052E2E1A00B8ED78127FFDFF584AF,CD0DA85F510345EAECB73AEED6E3C2C65AD27E53,54443EF34125BDBDF74D8E1FD1EC3857160EF3CC,103CC3FC5E90C04EE208BD0716DC889552926EF8,F98B3014AF2F2A5C8852263D65A0B679FB799B8C,1501A996ED5577FC65D57F92ACC8E15CE6B7DFAD,3B9916B501C53E38015676282F14E2AAF025F6C5,8A73C4B75E360FF191B844A61B8845A0AD65D208,52479C885E73D2F570D47E5F0433785051350DD1,FC9402FF4B53B8B72624C7FB28DDE49797EF474B,D5D3EB2E5E2360782FAFAB7C0B3C45BFFB1587AB,24FB157F1CBAE56079359C2612FE67712CE96426,95E3F1574DDB503F0380D98A976E0CF8469B874F,003E6F7A2FD88BAA3E2117945671FE0D994E171D,0385B199514F483871B7B801A923BF53977B2916,03EABFB8409C4F62A732A3D728ACAA2E13403F50,056EBA066FB6355FE6B81FDF375C1CDDF5BEBBC6,0B8F81F6A82C6B3708D6192C2AD1B53209E04F6C,16625311355C4993FDA69D218875CAEB783F66D5,1E3AFDD98E0E1AEB50E7E7BE7BB78B71AB9FE1BA,1FE501A7E4CF0498BB3AB22F64D412C813F81119,292B3711E4423C2F47B7BE58BF72EF2BD0770CF0,305013CCA69866DA942265649D56B57D4F2545CC,361FD80BB7893C4B4104D0D7A8C931F362D170D8,3D42458DD811C921CDA2A080FB018CBBA2B91CFD,41AA5DF98BDB8A809B956A7925CF21FA905D08DD,42890EEA7E9B02890605135356D90B6433A47749,4544EF788285E35826DB28EC62FD704554CC7156,4D6E16E3F7D89E8D839F716893D6A1F81C9F956D,52EA1C24DA94C67A8FED7C46E18A1CFC476D5717,55EACF6E14726E13F973903614087867404DF2CA,59CC9F852235473DF57BCEF37C60F3A29DB36811,5BED074FAD72B341DE26B43628F2FE0917AC1D63,65185BC275EB9232A2DFF23BEB4EAA075BDAD3CE,66843E34B5A0CC0D4FFACE4C928D200753D4B9D3,671C08BB55C1C242DC5A342889CD8C0071893FF9,6D9D14A2729BA5F02AF203ABAFD5CE8284DD2670,71F5F0A14FA5CA88122A26569B0C3A9E3C6E5CAF,74E05D7EAFA7BBEA4B22A2AFFBB1CA6F97470B35,76D9967474B62835E703A577101D1FD35F84D36B,79FA40E44DECB3893E3646B58AA13C7FE898BE91,7A6A631756F2B240CBDFA81DF654DABA599C0F33,7B0DE97C082AE7911928004FE8B145AA1FF56038,7E060283BE404E1E80CE738DDCC6C12F9EDE0113,7EEBC8E086DB6453F77954C44C94D6FB6F0A625E,87AD83AC8C84ABE5D8890E4DFE407F17BCD42B4E,87E92A42607017088F85061E20727BE3CFF61999,8C7E66C0416A002CFCF1A99F88F33FCC8F599944,8F7B51C1E8520E0BFA894ED83213E45DEB10E156,96884BE29D4D231AFB90D034748286D51A6BE943,97075D998C11771B38AAA0ACFBFDF09EED078BC9,9797557328079BB3D3E588DAD873F0EA6C098C10,98051EE9D111826D0A03BBDD0334C7C246FC4636,9C87B7B7B0E79B4BE81D72C6B68F7122BCB04EEC,A1B94806551D25A8B9C4B550EBEC1E9B19611A35,A2E373DC0894BC0CD0F5C7A8ECF22F1F9E8F5579,AA77A443F849606A4A8EB1639752068C1A2EEA5E,B59B63331FD2120C89BF2E7DD657E7F9AA090A1D,C43B466D9C3A60859B66A48E0B54C662BC701FB5,D4686840675436000E9B33B8A58193B9406ADDA3,D656D8F9C06C6F153CA1727CE3EBB05BF1567438,D9448D1A507A0F792C25F4FEAE01DDBC4748CA82,DB5EF3A174014515A046E80E3164E22414123614,DC00DA048EC40BF29530626601840B18F48AC8A5,E12D86AC279259CBB0CC1D2C5DA9FADE3FD8D24F,E1A48ED16EB660BE4F259E0E3A62B8BE56F41E36,E63597E3F46F3A8C82379A72D37FD7D280E832FA,EE50044D5EE07FA2C2CC94F1A81D2B6DADC103EB,F6EBCC201A051C2106A6F0CD95A452C843BA4F14,214752CFB2CD5CB00EC625739C224AA406226D0E,23D4A4484D4D868427369088C4D0A2E56DAAF465,57D2C0F208DE8B603DA6C9B75CD95C32597BE348,5DEFF454EB30618FA2B978D9FF1C8B523311F1D1,7A74EB2298B26CC9F30C1C682A5C0DE209EE3687,FDE7B9EDA5E8D918BA04235FA304AA3CE82C04C1,35D295C1BA718DA91BFE341AC3DE09B7966921C9,5A22861F57F12829B68A022FB805685A4E5850C3,D0639638EF73670D4813E9D034F4499667B3BE7E,9B54909B390DDDE5EC01413630450C9044EF8E2E,ADA6B3B2DE3BB2686DBEF1543C309D10D23EC2CC,B4775B0FEBDFE023D6E24748BDD0B39F8366A8DD,BACE01F066D7C3344AA194E1A1B6FBF6FE8EBE1C,BE4D9D67579D9E9ECFD32B39AB2EAF988FA7A956,C02344F67415074C43EA1B5B2063FC996329C6E1,C759989AB500EDF629C4CED1267CA30F660E4024,C96B7A46D3E26FADD6B8B9393D2EE0318AFBA7EE,CA799C8A8079B5BAC07CBCF77C94CA050CB4CB80,CC05882978FC5FDD6A7721687E14C0299AE004B8,CDA3887D2F0865E84BAC9C8241D4B5FF39591D28,D02B29F69E6BFC3E241F38162E82EE4C78D8DDA9,60DFD976E9B748B1E1F06FD7B6809A370BD3A302,E77FE2A0D7784F9CE575D35F09FBB33BB05CC9EB,E2CDB3113C0392603810E16929C86C013A46F540,DDF94D41B15E7A77122259D83B2BDCF474540337,3558238D72FAC0A40B276D8F238CDF28BE16B4AA,F7DF9EF920DFBCDCA1F382151685A69500BAF630,9B2D81FF1268365847546044CBAD688382D6B664,F54306AE4536A8818B3BCB46D156403FCE944650,0E311E3634B0F6F5959F9394577233D6882625D0,7B24FEE1E6153D765DD696B7DC3588A38A6DF57D,61DDA93355D0ED14AD0F01DF9657F1D922FD8A08,3CC44C72DFD38D8538F1AC2443E540CCA730261C,874FBE7FC240F1F43FA54F82F94017D55BA9A4DF,B45362A682176E95B35B2084405D4F50A77F9CCA,FD9B65D22E19A8A6D34E02491CCDA7F4D0C48BC5,92E7331517D289430B70AB407BF9FA797403A470,93F3ACB2D3DD657C069E80405D37CEFCE5DEB2AC,8951CFD2B94DE0CF7BFF747C367F85095B83EB28,6B1CC4FF7E65DDAEA347F0DBA0DE8911139D3241,279009E814C0F2CE0B21E565512DBF4DCE9923C3,6406B7B10A978323E679E226F0D3546E0470B864,BF4F4707754A93FC8B10B4CA1DF98A043B776ADF,F649FD83C9557B080DBA654B506634F8AD87555F,1221F0F28823F9D5239F0B2CB9575944AA23E61A,616BA35C85E60F6C7F5AE9E5FD0843378D130F8E,C56B6EDB0F598797F625C717A740658CFDE49F86,7149CA24B79EE0E073B9ED04C232A9E9753FBAC9,5DEF681F8F155ACB4939294C20DF4FF00E8680B4
191090,2022/11/22 19:04:46,NEW_VALSET:PCHEIGHT/244253,A46E6EA3A62EBFDF70A8E029CFB62ABA44706D6C1045F43AD1B6DAD348E2CD9E,1AA61ED760F7F8C7E6CBE2C058B07912867E9D23170084537C563020D787597E,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107645,670100004,784,418,310,300,142,88,78,60,70,70,60,70,70,104,70,0,70,60,60,60,60,68,60,60,0,0,60,60,60,70,70,69,70,70,70,70,70,70,70,70,0,70,0,70,0,70,70,70,77,70,0,70,70,70,70,70,70,70,0,70,0,70,70,70,0,0,70,0,0,70,61,70,70,60,69,69,70,70,70,0,70,70,0,69,70,70,0,0,70,0,70,70,0,0,70,70,70,70,70,0,95,70,0,61,70,69,0,70,0,0,0,70,0,0,0,70,0,0,0,0,0,0
191161,2022/11/22 19:10:47,NEW_VALSET:PCHEIGHT/244324,65D15051331AC0AF7A0B4622B9E2A8CBBEDDBB6A82951803B2F2DF36EAF773A7,E9371625F3C7606EBB045B5231ABBEEC48041E0138D7667B52053947E743F0AE,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107646,670100004,784,418,310,300,142,88,78,60,70,70,60,70,70,104,70,0,70,60,60,60,60,68,60,60,0,0,60,60,61,70,70,69,70,70,70,70,70,70,70,70,0,70,0,70,0,70,70,70,77,70,0,70,70,70,70,70,70,70,0,70,0,70,70,70,0,0,70,0,0,70,61,70,70,60,69,69,70,70,70,0,70,70,0,69,70,70,0,0,70,0,70,70,0,0,70,70,70,70,70,0,95,70,0,61,70,69,0,70,0,0,0,70,0,0,0,70,0,0,0,0,0,0
191197,2022/11/22 19:13:49,NEW_VALSET:PCHEIGHT/244360,82728ED96B015032A85916CAEE4B909051F7ED1C91D733E124AFA6CCA99B20C7,2594F96B1D8B71879129DF4D1D3658191C932D2F45B2391CD571BDFBEE47E15F,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107654,670100004,784,418,310,300,142,88,78,60,70,70,60,70,70,104,70,0,70,60,60,60,60,68,60,60,0,0,60,60,69,70,70,69,70,70,70,70,70,70,70,70,0,70,0,70,0,70,70,70,77,70,0,70,70,70,70,70,70,70,0,70,0,70,70,70,0,0,70,0,0,70,61,70,70,60,69,69,70,70,70,0,70,70,0,69,70,70,0,0,70,0,70,70,0,0,70,70,70,70,70,0,95,70,0,61,70,69,0,70,0,0,0,70,0,0,0,70,0,0,0,0,0,0
191233,2022/11/22 19:16:52,NEW_VALSET:PCHEIGHT/244396,08649904E9F4FC62C5544CF92586E96267FF117ECF54919B50E81E24EDB847D8,F068FC0E49585FE27A30376A2D8182008C9E1DF73BEF13AD412A1DC76919987D,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107655,670100004,784,418,310,300,142,88,78,60,70,70,60,70,70,104,70,0,70,60,60,60,60,68,60,60,0,0,60,60,70,70,70,69,70,70,70,70,70,70,70,70,0,70,0,70,0,70,70,70,77,70,0,70,70,70,70,70,70,70,0,70,0,70,70,70,0,0,70,0,0,70,61,70,70,60,69,69,70,70,70,0,70,70,0,69,70,70,0,0,70,0,70,70,0,0,70,70,70,70,70,0,95,70,0,61,70,69,0,70,0,0,0,70,0,0,0,70,0,0,0,0,0,0
191304,2022/11/22 19:22:52,NEW_VALSET:PCHEIGHT/244468,9B5EC76C349C8D5304D6DD6DA8AF63111BC5E61774B3436AD559D245517CFD9B,C84DBF6D3A7BC74FD3AE2B80ABB95700F125622E95F94DF4CBB6B6151FF0B62E,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107656,670100004,784,418,310,300,142,88,78,60,70,70,61,70,70,104,70,0,70,60,60,60,60,68,60,60,0,0,60,60,70,70,70,69,70,70,70,70,70,70,70,70,0,70,0,70,0,70,70,70,77,70,0,70,70,70,70,70,70,70,0,70,0,70,70,70,0,0,70,0,0,70,61,70,70,60,69,69,70,70,70,0,70,70,0,69,70,70,0,0,70,0,70,70,0,0,70,70,70,70,70,0,95,70,0,61,70,69,0,70,0,0,0,70,0,0,0,70,0,0,0,0,0,0
191340,2022/11/22 19:25:54,NEW_VALSET:PCHEIGHT/244504,FD7D607E38E600A4A98AD434664F0FB4BC171BB32568B3AF871DA17FC076212D,DB7447C66316371599E29335DA1C4B2AD63BEE38F4C64ACC2C069E1AC931F8DC,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107664,670100004,784,418,310,300,142,88,78,60,70,70,69,70,70,104,70,0,70,60,60,60,60,68,60,60,0,0,60,60,70,70,70,69,70,70,70,70,70,70,70,70,0,70,0,70,0,70,70,70,77,70,0,70,70,70,70,70,70,70,0,70,0,70,70,70,0,0,70,0,0,70,61,70,70,60,69,69,70,70,70,0,70,70,0,69,70,70,0,0,70,0,70,70,0,0,70,70,70,70,70,0,95,70,0,61,70,69,0,70,0,0,0,70,0,0,0,70,0,0,0,0,0,0
191376,2022/11/22 19:28:58,NEW_VALSET:PCHEIGHT/244540,095769F35E8BDB5C32A9A43D93FB17CE65BE5DF856593A8643CD0F2DA0ED7155,37F3CCF5922FFD43BEA17D6321DF78E0BBAEF8E6D0947803EDE2EDEB2DC334B0,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107665,670100004,784,418,310,300,142,88,78,60,70,70,70,70,70,104,70,0,70,60,60,60,60,68,60,60,0,0,60,60,70,70,70,69,70,70,70,70,70,70,70,70,0,70,0,70,0,70,70,70,77,70,0,70,70,70,70,70,70,70,0,70,0,70,70,70,0,0,70,0,0,70,61,70,70,60,69,69,70,70,70,0,70,70,0,69,70,70,0,0,70,0,70,70,0,0,70,70,70,70,70,0,95,70,0,61,70,69,0,70,0,0,0,70,0,0,0,70,0,0,0,0,0,0
191448,2022/11/22 19:35:02,NEW_VALSET:PCHEIGHT/244612,02410D3422F770E3CBF7086923FA9409116BCB7C272EB8F9BA0A580313E8F354,1F26FAECDD3D884BF8AD36E1F54E60ED2CE4B2481791E651A9FFC1F06CB29E33,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107666,670100004,784,418,310,300,142,88,78,60,70,70,70,70,70,104,70,0,70,60,60,60,60,68,60,60,0,0,60,61,70,70,70,69,70,70,70,70,70,70,70,70,0,70,0,70,0,70,70,70,77,70,0,70,70,70,70,70,70,70,0,70,0,70,70,70,0,0,70,0,0,70,61,70,70,60,69,69,70,70,70,0,70,70,0,69,70,70,0,0,70,0,70,70,0,0,70,70,70,70,70,0,95,70,0,61,70,69,0,70,0,0,0,70,0,0,0,70,0,0,0,0,0,0
191483,2022/11/22 19:37:59,NEW_VALSET:PCHEIGHT/244648,941DA3922BAA558B914279F5A90A75145D20424D5F19201395A822BC7CA337FD,24B99271ED4421CA3395DB92A1C5D3D6C9EE08CC7E0D7293A037FDAB69227901,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107674,670100004,784,418,310,300,142,88,78,60,70,70,70,70,70,104,70,0,70,60,60,60,60,68,60,60,0,0,60,69,70,70,70,69,70,70,70,70,70,70,70,70,0,70,0,70,0,70,70,70,77,70,0,70,70,70,70,70,70,70,0,70,0,70,70,70,0,0,70,0,0,70,61,70,70,60,69,69,70,70,70,0,70,70,0,69,70,70,0,0,70,0,70,70,0,0,70,70,70,70,70,0,95,70,0,61,70,69,0,70,0,0,0,70,0,0,0,70,0,0,0,0,0,0
191520,2022/11/22 19:41:07,NEW_VALSET:PCHEIGHT/244684,9985CA394DA5998752583A8F33010262BF0A03652D009C80A90FF0CEB1BD1D73,5972589CA8C1FA964BB7935111E3C22B6808A65FDA3403059A5F2E36891B6757,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107675,670100004,784,418,310,300,142,88,78,60,70,70,70,70,70,104,70,0,70,60,60,60,60,68,60,60,0,0,60,70,70,70,70,69,70,70,70,70,70,70,70,70,0,70,0,70,0,70,70,70,77,70,0,70,70,70,70,70,70,70,0,70,0,70,70,70,0,0,70,0,0,70,61,70,70,60,69,69,70,70,70,0,70,70,0,69,70,70,0,0,70,0,70,70,0,0,70,70,70,70,70,0,95,70,0,61,70,69,0,70,0,0,0,70,0,0,0,70,0,0,0,0,0,0
191591,2022/11/22 19:47:06,NEW_VALSET:PCHEIGHT/244756,0641237C54AF66663F12A4A35BE79055C032363451795F8340D737E30E1C3B00,DC8CDE9201D3A564A491A7D5EE36E99BCD2680652080B237ED69CCD0A3ABCD0B,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107676,670100004,784,418,310,300,142,88,78,60,70,70,70,70,70,104,70,0,70,60,60,60,60,68,60,60,0,0,61,70,70,70,70,69,70,70,70,70,70,70,70,70,0,70,0,70,0,70,70,70,77,70,0,70,70,70,70,70,70,70,0,70,0,70,70,70,0,0,70,0,0,70,61,70,70,60,69,69,70,70,70,0,70,70,0,69,70,70,0,0,70,0,70,70,0,0,70,70,70,70,70,0,95,70,0,61,70,69,0,70,0,0,0,70,0,0,0,70,0,0,0,0,0,0
191627,2022/11/22 19:50:09,NEW_VALSET:PCHEIGHT/244792,09ACFA9159A3D59FEB01417CA7E460CE0C55AD24A6DD2C890E463EB752769EDD,AA2869E5CB622FE6C5E2DAE7B8617A4EBE99B34CA7A8E9963A2BB2F694B8493A,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107684,670100004,784,418,310,300,142,88,78,60,70,70,70,70,70,104,70,0,70,60,60,60,60,68,60,60,0,0,69,70,70,70,70,69,70,70,70,70,70,70,70,70,0,70,0,70,0,70,70,70,77,70,0,70,70,70,70,70,70,70,0,70,0,70,70,70,0,0,70,0,0,70,61,70,70,60,69,69,70,70,70,0,70,70,0,69,70,70,0,0,70,0,70,70,0,0,70,70,70,70,70,0,95,70,0,61,70,69,0,70,0,0,0,70,0,0,0,70,0,0,0,0,0,0
191663,2022/11/22 19:53:11,NEW_VALSET:PCHEIGHT/244828,C1E175C15E71A204B4691CCF47712A565852AABA3DEB8FD34AA5F2DCBEB4C418,122B180E73F921368EC45BCDDC99B2CE79401A803252EC588CCC8EFAD2741936,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107685,670100004,784,418,310,300,142,88,78,60,70,70,70,70,70,104,70,0,70,60,60,60,60,68,60,60,0,0,70,70,70,70,70,69,70,70,70,70,70,70,70,70,0,70,0,70,0,70,70,70,77,70,0,70,70,70,70,70,70,70,0,70,0,70,70,70,0,0,70,0,0,70,61,70,70,60,69,69,70,70,70,0,70,70,0,69,70,70,0,0,70,0,70,70,0,0,70,70,70,70,70,0,95,70,0,61,70,69,0,70,0,0,0,70,0,0,0,70,0,0,0,0,0,0
191735,2022/11/22 19:59:16,NEW_VALSET:PCHEIGHT/244900,AC61558321140A31FC4DD3069BE2DB8FEAEE98F1845B7D9D32493CE285393098,D099E8597D6BBF3138587411F4CC462EF4409165D7B20F4DB62D884178CE43BB,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107686,670100004,784,418,310,300,142,88,78,60,70,70,70,70,70,104,70,0,70,60,60,60,60,68,60,60,0,0,70,70,70,70,70,69,70,70,70,70,70,70,70,70,0,70,0,70,0,70,70,70,77,70,0,70,70,70,70,70,70,70,0,70,0,70,70,70,0,0,70,0,0,70,61,70,70,61,69,69,70,70,70,0,70,70,0,69,70,70,0,0,70,0,70,70,0,0,70,70,70,70,70,0,95,70,0,61,70,69,0,70,0,0,0,70,0,0,0,70,0,0,0,0,0,0
191771,2022/11/22 20:02:18,NEW_VALSET:PCHEIGHT/244936,7D3E9726D19AA51A04926FE46512AD9D5B0591F4638C9B73EA0C89D49E7C6B72,FD5C0D7DEEAC9F893C2339B449B3FB48B700D8FA28BC7B1C6F5A0217A07ABFCD,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107694,670100004,784,418,310,300,142,88,78,60,70,70,70,70,70,104,70,0,70,60,60,60,60,68,60,60,0,0,70,70,70,70,70,69,70,70,70,70,70,70,70,70,0,70,0,70,0,70,70,70,77,70,0,70,70,70,70,70,70,70,0,70,0,70,70,70,0,0,70,0,0,70,61,70,70,69,69,69,70,70,70,0,70,70,0,69,70,70,0,0,70,0,70,70,0,0,70,70,70,70,70,0,95,70,0,61,70,69,0,70,0,0,0,70,0,0,0,70,0,0,0,0,0,0
191842,2022/11/22 20:08:18,NEW_VALSET:PCHEIGHT/245008,307AB5B3181837B6F8F897F33417642A0AE1E7D781D7914EBCD935402CFFFEE9,D7EAF88E87A667B4EFC34065BB4C09236568C76ACC167A42E287D6BD3E130569,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107695,670100004,784,418,310,300,142,88,78,60,70,70,70,70,70,104,70,0,70,60,60,60,60,68,60,61,0,0,70,70,70,70,70,69,70,70,70,70,70,70,70,70,0,70,0,70,0,70,70,70,77,70,0,70,70,70,70,70,70,70,0,70,0,70,70,70,0,0,70,0,0,70,61,70,70,69,69,69,70,70,70,0,70,70,0,69,70,70,0,0,70,0,70,70,0,0,70,70,70,70,70,0,95,70,0,61,70,69,0,70,0,0,0,70,0,0,0,70,0,0,0,0,0,0
191878,2022/11/22 20:11:21,NEW_VALSET:PCHEIGHT/245044,ABC5D8121B07107AA10749C51DAFDBE273E33D36E13EDFD128781E333B6BB5A5,D5CE84E6A9CBDF31049DAEA7FF33372913ADE343B1CA000246C5F4C0C31916A2,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107703,670100004,784,418,310,300,142,88,78,60,70,70,70,70,70,104,70,0,70,60,60,60,60,68,60,69,0,0,70,70,70,70,70,69,70,70,70,70,70,70,70,70,0,70,0,70,0,70,70,70,77,70,0,70,70,70,70,70,70,70,0,70,0,70,70,70,0,0,70,0,0,70,61,70,70,69,69,69,70,70,70,0,70,70,0,69,70,70,0,0,70,0,70,70,0,0,70,70,70,70,70,0,95,70,0,61,70,69,0,70,0,0,0,70,0,0,0,70,0,0,0,0,0,0
191950,2022/11/22 20:17:25,NEW_VALSET:PCHEIGHT/245116,F1DC262C838D25F867859B5D2B0D9F4932D0CA6E62C81E375E9E238F99BB7342,0BE142C408EA2BEB04B6A5D588341EA60867FEAAAA4486E3D5BADE729994B381,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107704,670100004,784,418,310,300,142,88,78,60,70,70,70,70,70,104,70,0,70,60,60,60,60,68,61,69,0,0,70,70,70,70,70,69,70,70,70,70,70,70,70,70,0,70,0,70,0,70,70,70,77,70,0,70,70,70,70,70,70,70,0,70,0,70,70,70,0,0,70,0,0,70,61,70,70,69,69,69,70,70,70,0,70,70,0,69,70,70,0,0,70,0,70,70,0,0,70,70,70,70,70,0,95,70,0,61,70,69,0,70,0,0,0,70,0,0,0,70,0,0,0,0,0,0
191986,2022/11/22 20:20:27,NEW_VALSET:PCHEIGHT/245152,18E82B8963DBBD2C2E0BC57EC80FB83B9C46EAA9C6059F8F450B7555DABE7D7C,7297E4F636D0219540C36CE798BCF486FE13F3A6D2C99AFC6ABAF19C48550BF7,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107712,670100004,784,418,310,300,142,88,78,60,70,70,70,70,70,104,70,0,70,60,60,60,60,68,69,69,0,0,70,70,70,70,70,69,70,70,70,70,70,70,70,70,0,70,0,70,0,70,70,70,77,70,0,70,70,70,70,70,70,70,0,70,0,70,70,70,0,0,70,0,0,70,61,70,70,69,69,69,70,70,70,0,70,70,0,69,70,70,0,0,70,0,70,70,0,0,70,70,70,70,70,0,95,70,0,61,70,69,0,70,0,0,0,70,0,0,0,70,0,0,0,0,0,0
192030,2022/11/22 20:24:10,NEW_VALSET:PCHEIGHT/245196,0F55128B93EBD04FFFB2086A5EFAFDAFC1DCC7130047970BBBBE7495F42D72C7,C71CC99D9F48E45FE69C2C3828DC245436A8ADAA4F194D146DD9FE11FC4B2ADC,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107643,670100004,784,418,310,300,142,88,78,60,70,70,70,70,70,104,70,0,70,60,60,60,60,68,69,69,0,0,70,70,70,70,70,69,70,70,70,70,70,70,70,70,0,70,0,70,0,70,70,70,77,70,0,70,70,70,70,70,70,70,0,70,0,70,70,70,0,0,70,0,0,70,61,70,70,69,0,69,70,70,70,0,70,70,0,69,70,70,0,0,70,0,70,70,0,0,70,70,70,70,70,0,95,70,0,61,70,69,0,70,0,0,0,70,0,0,0,70,0,0,0,0,0,0
192057,2022/11/22 20:26:27,NEW_VALSET:PCHEIGHT/245223,B9AD09B4ADF1D2EF73B1C4CFBBFC7CC6F21B0D2DEFB401896589AE9731A7AC63,EB6BDAE4990F98255ECA03B1BAA5932BD133C642356C7D35343E6B4AB1817726,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107644,670100004,784,418,310,300,142,88,78,61,70,70,70,70,70,104,70,0,70,60,60,60,60,68,69,69,0,0,70,70,70,70,70,69,70,70,70,70,70,70,70,70,0,70,0,70,0,70,70,70,77,70,0,70,70,70,70,70,70,70,0,70,0,70,70,70,0,0,70,0,0,70,61,70,70,69,0,69,70,70,70,0,70,70,0,69,70,70,0,0,70,0,70,70,0,0,70,70,70,70,70,0,95,70,0,61,70,69,0,70,0,0,0,70,0,0,0,70,0,0,0,0,0,0
192092,2022/11/22 20:29:25,NEW_VALSET:PCHEIGHT/245259,BB4B3177427559FBA4EDB138FFA92EA9DA9D6ADEA5369A0505244276B1BB429B,7D93EBCAFFAAE5F9D27C9BB2C2D966AEC613439F3D886F0D5F07F6E48B688D23,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107652,670100004,784,418,310,300,142,88,78,69,70,70,70,70,70,104,70,0,70,60,60,60,60,68,69,69,0,0,70,70,70,70,70,69,70,70,70,70,70,70,70,70,0,70,0,70,0,70,70,70,77,70,0,70,70,70,70,70,70,70,0,70,0,70,70,70,0,0,70,0,0,70,61,70,70,69,0,69,70,70,70,0,70,70,0,69,70,70,0,0,70,0,70,70,0,0,70,70,70,70,70,0,95,70,0,61,70,69,0,70,0,0,0,70,0,0,0,70,0,0,0,0,0,0
192164,2022/11/22 20:35:29,NEW_VALSET:PCHEIGHT/245331,EE39E29903673079350AB517005FFC971F2D14F51122FB0DD65059BAF9638118,9B9CAFB880E56A933A08A80B99D455E3FDA34BD99475FF05466DF04FCDF4753E,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107653,670100004,784,418,310,300,142,88,78,69,70,70,70,70,70,104,70,0,70,60,60,60,61,68,69,69,0,0,70,70,70,70,70,69,70,70,70,70,70,70,70,70,0,70,0,70,0,70,70,70,77,70,0,70,70,70,70,70,70,70,0,70,0,70,70,70,0,0,70,0,0,70,61,70,70,69,0,69,70,70,70,0,70,70,0,69,70,70,0,0,70,0,70,70,0,0,70,70,70,70,70,0,95,70,0,61,70,69,0,70,0,0,0,70,0,0,0,70,0,0,0,0,0,0
192200,2022/11/22 20:38:32,NEW_VALSET:PCHEIGHT/245367,79C25E9122E7BFA40F5C69CCFC3629E78260A9A1C0C88EF37417DFE00A41BE7D,D9881C436F0C898A1671EAC44D6B7DB5197438872F40FD55580424D988069730,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107661,670100004,784,418,310,300,142,88,78,69,70,70,70,70,70,104,70,0,70,60,60,60,69,68,69,69,0,0,70,70,70,70,70,69,70,70,70,70,70,70,70,70,0,70,0,70,0,70,70,70,77,70,0,70,70,70,70,70,70,70,0,70,0,70,70,70,0,0,70,0,0,70,61,70,70,69,0,69,70,70,70,0,70,70,0,69,70,70,0,0,70,0,70,70,0,0,70,70,70,70,70,0,95,70,0,61,70,69,0,70,0,0,0,70,0,0,0,70,0,0,0,0,0,0
192272,2022/11/22 20:44:36,NEW_VALSET:PCHEIGHT/245439,C8F5AFBB0B8287537EEE6B358FFB0EC3AD002C86ECC4D1B571E3844C806C3620,BCB59ED53CE38B03BB77986858CF42D51B8529BA5FC2EC92A0A7863FA268088F,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107662,670100004,784,418,310,300,142,88,78,69,70,70,70,70,70,104,70,0,70,60,60,61,69,68,69,69,0,0,70,70,70,70,70,69,70,70,70,70,70,70,70,70,0,70,0,70,0,70,70,70,77,70,0,70,70,70,70,70,70,70,0,70,0,70,70,70,0,0,70,0,0,70,61,70,70,69,0,69,70,70,70,0,70,70,0,69,70,70,0,0,70,0,70,70,0,0,70,70,70,70,70,0,95,70,0,61,70,69,0,70,0,0,0,70,0,0,0,70,0,0,0,0,0,0
