block_height,block_time,comment,validators_hash,computed_hash,proposer_address,total_vp,6A3CACEAEA586C9AF3051249D6FF34942835DF10,0B8F81F6A82C6B3708D6192C2AD1B53209E04F6C,9901CCDA42B948EDDC835FB5C8AB06730A9C23CD,B5B358B6B17052E2E1A00B8ED78127FFDFF584AF,A3A9B9712869F224F4F1F3CB3DE5D039D6268F21,0DA35960AC73947F415949EDAF885E1A9A186370,372D1BB96574A4F382BCC2E9E5DC1A71CC6B0CE9,CD0DA85F510345EAECB73AEED6E3C2C65AD27E53,54443EF34125BDBDF74D8E1FD1EC3857160EF3CC,96884BE29D4D231AFB90D034748286D51A6BE943,B59B63331FD2120C89BF2E7DD657E7F9AA090A1D,E63597E3F46F3A8C82379A72D37FD7D280E832FA,66843E34B5A0CC0D4FFACE4C928D200753D4B9D3,FC9402FF4B53B8B72624C7FB28DDE49797EF474B,5DEFF454EB30618FA2B978D9FF1C8B523311F1D1,671C08BB55C1C242DC5A342889CD8C0071893FF9,F54306AE4536A8818B3BCB46D156403FCE944650,0E311E3634B0F6F5959F9394577233D6882625D0,16625311355C4993FDA69D218875CAEB783F66D5,1C4A305A101EDFB122E8C15289F036C98986FCDB,305013CCA69866DA942265649D56B57D4F2545CC,76D9967474B62835E703A577101D1FD35F84D36B,97075D998C11771B38AAA0ACFBFDF09EED078BC9,DDF94D41B15E7A77122259D83B2BDCF474540337,E1A48ED16EB660BE4F259E0E3A62B8BE56F41E36,E2CDB3113C0392603810E16929C86C013A46F540,E77FE2A0D7784F9CE575D35F09FBB33BB05CC9EB,EE50044D5EE07FA2C2CC94F1A81D2B6DADC103EB,F6EBCC201A051C2106A6F0CD95A452C843BA4F14,003E6F7A2FD88BAA3E2117945671FE0D994E171D,0385B199514F483871B7B801A923BF53977B2916,103CC3FC5E90C04EE208BD0716DC889552926EF8,214752CFB2CD5CB00EC625739C224AA406226D0E,42890EEA7E9B02890605135356D90B6433A47749,4544EF788285E35826DB28EC62FD704554CC7156,5A22861F57F12829B68A022FB805685A4E5850C3,5BED074FAD72B341DE26B43628F2FE0917AC1D63,95E3F1574DDB503F0380D98A976E0CF8469B874F,98051EE9D111826D0A03BBDD0334C7C246FC4636,9B2D81FF1268365847546044CBAD688382D6B664,9C87B7B7B0E79B4BE81D72C6B68F7122BCB04EEC,A2E373DC0894BC0CD0F5C7A8ECF22F1F9E8F5579,B45362A682176E95B35B2084405D4F50A77F9CCA,C759989AB500EDF629C4CED1267CA30F660E4024,3558238D72FAC0A40B276D8F238CDF28BE16B4AA,3CC44C72DFD38D8538F1AC2443E540CCA730261C,41AA5DF98BDB8A809B956A7925CF21FA905D08DD,52479C885E73D2F570D47E5F0433785051350DD1,59CC9F852235473DF57BCEF37C60F3A29DB36811,60DFD976E9B748B1E1F06FD7B6809A370BD3A302,616BA35C85E60F6C7F5AE9E5FD0843378D130F8E,61DDA93355D0ED14AD0F01DF9657F1D922FD8A08,6406B7B10A978323E679E226F0D3546E0470B864,65185BC275EB9232A2DFF23BEB4EAA075BDAD3CE,7149CA24B79EE0E073B9ED04C232A9E9753FBAC9,7B0DE97C082AE7911928004FE8B145AA1FF56038,87AD83AC8C84ABE5D8890E4DFE407F17BCD42B4E,8A73C4B75E360FF191B844A61B8845A0AD65D208,8C7E66C0416A002CFCF1A99F88F33FCC8F599944,8F7B51C1E8520E0BFA894ED83213E45DEB10E156,9797557328079BB3D3E588DAD873F0EA6C098C10,BF4F4707754A93FC8B10B4CA1DF98A043B776ADF,C43B466D9C3A60859B66A48E0B54C662BC701FB5,CA799C8A8079B5BAC07CBCF77C94CA050CB4CB80,7A74EB2298B26CC9F30C1C682A5C0DE209EE3687,57D2C0F208DE8B603DA6C9B75CD95C32597BE348,3B9916B501C53E38015676282F14E2AAF025F6C5,1501A996ED5577FC65D57F92ACC8E15CE6B7DFAD,657CB53BCDD047092A840BA12B894D6A079C05ED,7EEBC8E086DB6453F77954C44C94D6FB6F0A625E,D4686840675436000E9B33B8A58193B9406ADDA3,ADA6B3B2DE3BB2686DBEF1543C309D10D23EC2CC,DEF5A8B2156AAB712067DDB2EB27AF646FC6235A,1F72BBF37E781D570EF316BFCE2A3BABD27E3BF7,056EBA066FB6355FE6B81FDF375C1CDDF5BEBBC6,F29C3DB00F73F75D84B7DFDC7787BF78A91C6A81,7A6A631756F2B240CBDFA81DF654DABA599C0F33,7E060283BE404E1E80CE738DDCC6C12F9EDE0113,4D6E16E3F7D89E8D839F716893D6A1F81C9F956D,7B24FEE1E6153D765DD696B7DC3588A38A6DF57D,CD9E234ED9742A341A67EAEC1A0B2D97CC89663C,BE11EA8919773D1D972D5B74EABC964BFC51C72D,03EABFB8409C4F62A732A3D728ACAA2E13403F50,D269A81C7741F458C31DB7FB14C58176421FB2F8,365464D12717C9A89840B13C0E7B0C602FB01B37,C96B7A46D3E26FADD6B8B9393D2EE0318AFBA7EE,C7F26CF4C07C9FF25CF2E5DDF02FAC2E6B2797EC,CC05882978FC5FDD6A7721687E14C0299AE004B8
4614,2022/11/29 08:13:19,NEW_VALSET:PCHEIGHT/345483,DA5F85FBD73AB5B6367B44852C0C9C59F0FBE71B3A818D0186FF57A16C2C5068,12E817AAD9F63D56652AA41F0EAA1AAFC7818045883A40FBF1FA288C32350A5B,8A73C4B75E360FF191B844A61B8845A0AD65D208,348042878,40824004,4283490,4277824,4277563,4277565,4277387,4276263,4276162,4276153,4276135,4276136,4276132,4276132,4276130,4276125,4276125,4276125,4276125,4276125,4276124,4276128,4276124,4276126,4276125,4276124,4276125,4276124,4276123,4276126,4276123,4276123,4276122,4276125,4233360,4276123,4276126,4276124,4276123,4276126,4276126,4276124,4276125,4276124,4276124,4276123,4276124,4276123,4276123,4276123,4276122,4276121,4276121,4276124,4276123,4276122,4276123,4276123,4276122,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233362,4191724,4191082,4191026,4191027,4191026,4149116,434,0,355,326,111,104,101,101,14,1527,4233364,0,9,126,0,0
4652,2022/11/29 08:18:10,NEW_VALSET:PCHEIGHT/345533,AC8063FDBBABB35FA22A884612DA132F4FDBBF71B84E7B7F6AE4A791A4AA6DDB,2014642FB8F4AB81057CEDCAF0F22C9236E726D74F63A77318FA509DCCF443B7,0E311E3634B0F6F5959F9394577233D6882625D0,348042879,40824004,4283490,4277824,4277563,4277565,4277387,4276263,4276162,4276153,4276135,4276136,4276132,4276132,4276130,4276125,4276125,4276125,4276125,4276125,4276124,4276128,4276124,4276126,4276125,4276124,4276125,4276124,4276123,4276126,4276123,4276123,4276122,4276125,4233360,4276123,4276126,4276124,4276123,4276126,4276126,4276124,4276125,4276124,4276124,4276123,4276124,4276123,4276123,4276123,4276122,4276121,4276121,4276125,4276123,4276122,4276123,4276123,4276122,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233362,4191724,4191082,4191026,4191027,4191026,4149116,434,0,355,326,111,104,101,101,14,1527,4233364,0,9,126,0,0
4655,2022/11/29 08:18:38,NEW_VALSET:PCHEIGHT/345537,45B81D501A3D670F222A018CAF0EE6B0462D7942F44564A95D357143CC34E380,E5BFBAFE38CCA58FE040F71E87DA6F2752893DE56CD2D9CE1AB09C441B10BACC,6A3CACEAEA586C9AF3051249D6FF34942835DF10,348042880,40824004,4283490,4277824,4277563,4277565,4277387,4276263,4276162,4276153,4276135,4276136,4276132,4276132,4276130,4276125,4276125,4276125,4276125,4276125,4276124,4276128,4276124,4276126,4276125,4276124,4276125,4276124,4276123,4276126,4276123,4276123,4276122,4276125,4233360,4276123,4276126,4276124,4276123,4276126,4276126,4276124,4276125,4276124,4276124,4276123,4276124,4276123,4276123,4276123,4276122,4276121,4276121,4276125,4276123,4276122,4276123,4276123,4276122,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233362,4191725,4191082,4191026,4191027,4191026,4149116,434,0,355,326,111,104,101,101,14,1527,4233364,0,9,126,0,0
4689,2022/11/29 08:23:01,NEW_VALSET:PCHEIGHT/345583,06E5F983CD182FFF715BA757FC96F46D044AAF0594F7F1985043784BA2CA58DF,F3A17CC20FAD7A44B159AAFE62C9DFDBE9F8D511C28BB10A3DB68993D8E0D592,1501A996ED5577FC65D57F92ACC8E15CE6B7DFAD,348042881,40824004,4283490,4277824,4277563,4277565,4277387,4276263,4276162,4276153,4276135,4276136,4276132,4276132,4276130,4276125,4276125,4276125,4276125,4276126,4276124,4276128,4276124,4276126,4276125,4276124,4276125,4276124,4276123,4276126,4276123,4276123,4276122,4276125,4233360,4276123,4276126,4276124,4276123,4276126,4276126,4276124,4276125,4276124,4276124,4276123,4276124,4276123,4276123,4276123,4276122,4276121,4276121,4276125,4276123,4276122,4276123,4276123,4276122,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233362,4191725,4191082,4191026,4191027,4191026,4149116,434,0,355,326,111,104,101,101,14,1527,4233364,0,9,126,0,0
4720,2022/11/29 08:26:51,NEW_VALSET:PCHEIGHT/345618,23A1316B38387DE9A3EF9CBB3BBC8DE4B13E5C105DA281FE4AC0A6DB22B69618,43B6542EF17BD27CE873DF546D6EB2B8D5B8D519BEFFF413372CA0BDF63C03F3,E63597E3F46F3A8C82379A72D37FD7D280E832FA,348042882,40824004,4283490,4277824,4277563,4277565,4277387,4276263,4276162,4276153,4276135,4276136,4276132,4276132,4276130,4276125,4276125,4276125,4276125,4276126,4276124,4276128,4276124,4276126,4276125,4276124,4276125,4276124,4276123,4276126,4276123,4276123,4276122,4276125,4233360,4276123,4276126,4276124,4276123,4276126,4276126,4276124,4276125,4276124,4276124,4276123,4276124,4276123,4276123,4276123,4276122,4276121,4276121,4276125,4276123,4276122,4276123,4276123,4276122,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233362,4191726,4191082,4191026,4191027,4191026,4149116,434,0,355,326,111,104,101,101,14,1527,4233364,0,9,126,0,0
4731,2022/11/29 08:28:17,NEW_VALSET:PCHEIGHT/345633,DCA61299C92E89C243043F45C4A132D539174AEE00D8CCF2923484539EF8B324,969B05851523117D4C8A693016371CC8AC485AA29E3B18A4B7ED65E2C37390D4,6A3CACEAEA586C9AF3051249D6FF34942835DF10,348042883,40824004,4283490,4277824,4277563,4277565,4277387,4276263,4276162,4276153,4276135,4276136,4276132,4276132,4276130,4276126,4276125,4276125,4276125,4276126,4276124,4276128,4276124,4276126,4276125,4276124,4276125,4276124,4276123,4276126,4276123,4276123,4276122,4276125,4233360,4276123,4276126,4276124,4276123,4276126,4276126,4276124,4276125,4276124,4276124,4276123,4276124,4276123,4276123,4276123,4276122,4276121,4276121,4276125,4276123,4276122,4276123,4276123,4276122,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233362,4191726,4191082,4191026,4191027,4191026,4149116,434,0,355,326,111,104,101,101,14,1527,4233364,0,9,126,0,0
4763,2022/11/29 08:32:26,NEW_VALSET:PCHEIGHT/345676,D6520F6077B4023F188530E14BB87DE0886358D5659C8DE0318F3C2C649DF6F8,0429D596B0D8B2C36E1DAC9E5DB6487C380E2F8873BBEE782ADDAD6072F49FF0,6A3CACEAEA586C9AF3051249D6FF34942835DF10,348042884,40824004,4283490,4277824,4277563,4277565,4277387,4276263,4276162,4276153,4276135,4276136,4276132,4276132,4276130,4276126,4276125,4276125,4276125,4276126,4276124,4276128,4276124,4276126,4276125,4276124,4276125,4276124,4276123,4276126,4276123,4276123,4276122,4276125,4233360,4276123,4276126,4276124,4276123,4276126,4276126,4276124,4276125,4276124,4276124,4276123,4276124,4276123,4276123,4276123,4276122,4276121,4276121,4276125,4276123,4276122,4276123,4276123,4276122,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233362,4191726,4191082,4191026,4191027,4191026,4149116,434,0,355,326,111,104,101,101,14,1527,4233364,0,9,126,1,0
4778,2022/11/29 08:35:13,NEW_VALSET:PCHEIGHT/345699,C366BA612D1DA49EB260763F92357E598099463D8D979974C6ED387F11A15739,4F7C524DA536391207867C43E0EF8CEC8894EBEB23815B008A1F1B9E28EEC3E4,8A73C4B75E360FF191B844A61B8845A0AD65D208,348042885,40824004,4283490,4277824,4277563,4277565,4277387,4276263,4276162,4276153,4276135,4276136,4276132,4276132,4276130,4276126,4276125,4276125,4276125,4276126,4276124,4276128,4276124,4276126,4276125,4276124,4276125,4276124,4276123,4276126,4276123,4276123,4276122,4276125,4233360,4276123,4276126,4276124,4276123,4276126,4276126,4276124,4276125,4276124,4276124,4276123,4276124,4276123,4276123,4276123,4276122,4276121,4276121,4276125,4276123,4276122,4276123,4276123,4276122,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233362,4191728,4191082,4191026,4191027,4191026,4149116,434,0,355,326,111,104,101,101,14,1527,4233364,0,9,126,0,0
4804,2022/11/29 08:38:22,NEW_VALSET:PCHEIGHT/345731,0430C162ABA0C62B738A8F4105D35FEDC83B5FE92DA13194E8E8D4A76669DF85,D0CA97DE9FAD64440595843354E2EA05E3AE0CD1C14EF67F166E1D809DD0B614,FC9402FF4B53B8B72624C7FB28DDE49797EF474B,348042886,40824004,4283490,4277824,4277563,4277565,4277387,4276263,4276162,4276153,4276135,4276136,4276132,4276132,4276130,4276126,4276125,4276125,4276125,4276126,4276124,4276128,4276124,4276127,4276125,4276124,4276125,4276124,4276123,4276126,4276123,4276123,4276122,4276125,4233360,4276123,4276126,4276124,4276123,4276126,4276126,4276124,4276125,4276124,4276124,4276123,4276124,4276123,4276123,4276123,4276122,4276121,4276121,4276125,4276123,4276122,4276123,4276123,4276122,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233362,4191728,4191082,4191026,4191027,4191026,4149116,434,0,355,326,111,104,101,101,14,1527,4233364,0,9,126,0,0
4840,2022/11/29 08:43:11,NEW_VALSET:PCHEIGHT/345782,02401F16492DDF2222B88F467BAFAEE20AF3060EB7E2FEFC9A8717690B6A6924,EF2B38586B09B45C144620F398AC4A1D835B6983CB1CC7D4E8834EA7AD5CA22D,4544EF788285E35826DB28EC62FD704554CC7156,348042888,40824004,4283490,4277824,4277563,4277565,4277387,4276263,4276162,4276153,4276135,4276136,4276132,4276132,4276130,4276126,4276125,4276125,4276125,4276126,4276124,4276128,4276124,4276127,4276125,4276124,4276125,4276124,4276123,4276126,4276123,4276123,4276122,4276125,4233360,4276123,4276126,4276125,4276123,4276126,4276126,4276124,4276125,4276124,4276124,4276123,4276124,4276123,4276123,4276123,4276122,4276121,4276121,4276125,4276123,4276122,4276123,4276123,4276122,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233362,4191729,4191082,4191026,4191027,4191026,4149116,434,0,355,326,111,104,101,101,14,1527,4233364,0,9,126,0,0
4878,2022/11/29 08:48:09,NEW_VALSET:PCHEIGHT/345831,466857F806C118D63C6BF79B4A0CFF5D2989820839D2D970B99DE891F78037AE,1EEA4DEB8AAFBCF2A121336543A817D688A2C421AC72D6B123EB6D263E82B510,372D1BB96574A4F382BCC2E9E5DC1A71CC6B0CE9,348042889,40824004,4283490,4277824,4277563,4277565,4277387,4276263,4276162,4276153,4276135,4276136,4276132,4276132,4276130,4276126,4276125,4276125,4276125,4276126,4276124,4276128,4276124,4276127,4276125,4276124,4276125,4276124,4276123,4276126,4276123,4276123,4276122,4276125,4233360,4276123,4276126,4276125,4276123,4276127,4276126,4276124,4276125,4276124,4276124,4276123,4276124,4276123,4276123,4276123,4276122,4276121,4276121,4276125,4276123,4276122,4276123,4276123,4276122,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233362,4191729,4191082,4191026,4191027,4191026,4149116,434,0,355,326,111,104,101,101,14,1527,4233364,0,9,126,0,0
4903,2022/11/29 08:51:55,NEW_VALSET:PCHEIGHT/345867,7ACB7FB800EA49211A3E4D056DA24F9E67B2DF852CD94F724E8BC5D3E950F66B,D0D1BD4EEC667F55EB6FBBF3E2A1CA13F0397A8B53B21099B17724F1BFECC09A,E2CDB3113C0392603810E16929C86C013A46F540,348042890,40824004,4283490,4277824,4277563,4277565,4277387,4276263,4276162,4276153,4276135,4276136,4276132,4276132,4276130,4276126,4276125,4276125,4276125,4276126,4276124,4276128,4276124,4276127,4276125,4276124,4276125,4276124,4276123,4276126,4276123,4276123,4276122,4276125,4233360,4276123,4276126,4276125,4276123,4276127,4276126,4276124,4276125,4276124,4276124,4276123,4276124,4276123,4276123,4276123,4276122,4276121,4276121,4276125,4276123,4276122,4276123,4276123,4276122,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233362,4191730,4191082,4191026,4191027,4191026,4149116,434,0,355,326,111,104,101,101,14,1527,4233364,0,9,126,0,0
4916,2022/11/29 08:53:18,NEW_VALSET:PCHEIGHT/345882,991A479B734ADE84B9E35C3BA16230B0DAECD299E60D08B9F4AEE8454433C616,897E163259187D0D5C4B71BB9B03E169DBEE86D29EDB58B58FBE9F9B0FB2C363,8C7E66C0416A002CFCF1A99F88F33FCC8F599944,348042891,40824004,4283490,4277824,4277563,4277565,4277387,4276263,4276162,4276153,4276135,4276136,4276132,4276132,4276130,4276126,4276125,4276125,4276125,4276126,4276125,4276128,4276124,4276127,4276125,4276124,4276125,4276124,4276123,4276126,4276123,4276123,4276122,4276125,4233360,4276123,4276126,4276125,4276123,4276127,4276126,4276124,4276125,4276124,4276124,4276123,4276124,4276123,4276123,4276123,4276122,4276121,4276121,4276125,4276123,4276122,4276123,4276123,4276122,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233362,4191730,4191082,4191026,4191027,4191026,4149116,434,0,355,326,111,104,101,101,14,1527,4233364,0,9,126,0,0
4942,2022/11/29 08:56:56,NEW_VALSET:PCHEIGHT/345917,9FD961937BE9557762FB299F3334205019AB3CE618A53AE61B9CD0B2264A3550,EDCF16CFCC6A10644262349B4B53E02B3C51DA899B184AEF58A8B17907F60EDD,BF4F4707754A93FC8B10B4CA1DF98A043B776ADF,348043282,40824004,4283490,4277824,4277563,4277565,4277387,4276263,4276162,4276153,4276135,4276136,4276132,4276132,4276130,4276126,4276125,4276125,4276125,4276126,4276125,4276128,4276124,4276127,4276125,4276124,4276125,4276124,4276123,4276126,4276123,4276123,4276122,4276125,4233360,4276123,4276126,4276125,4276123,4276127,4276126,4276124,4276125,4276124,4276124,4276123,4276124,4276123,4276123,4276123,4276122,4276121,4276121,4276125,4276123,4276122,4276123,4276123,4276122,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233362,4191730,4191082,4191026,4191027,4191026,4149116,434,391,355,326,111,104,101,101,14,1527,4233364,0,9,126,0,0
4954,2022/11/29 08:58:22,NEW_VALSET:PCHEIGHT/345932,9D4C5063793A2047171E337FA722B15B777BC4A65BD3D31672F55B692552221C,8C213E72DFBBF1F904CE5A7D53D0E9BD08668E5D544F2A6E088E9D53BD3A8BDC,9901CCDA42B948EDDC835FB5C8AB06730A9C23CD,348043283,40824004,4283490,4277824,4277563,4277565,4277387,4276263,4276162,4276153,4276135,4276136,4276132,4276132,4276130,4276126,4276125,4276125,4276125,4276126,4276125,4276128,4276124,4276127,4276125,4276124,4276125,4276124,4276123,4276126,4276123,4276123,4276122,4276125,4233360,4276123,4276126,4276125,4276123,4276127,4276126,4276125,4276125,4276124,4276124,4276123,4276124,4276123,4276123,4276123,4276122,4276121,4276121,4276125,4276123,4276122,4276123,4276123,4276122,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233362,4191730,4191082,4191026,4191027,4191026,4149116,434,391,355,326,111,104,101,101,14,1527,4233364,0,9,126,0,0
4972,2022/11/29 09:00:30,NEW_VALSET:PCHEIGHT/345953,1263AD609216EAC261088227B3B086F37CCE8351FFC8FBD4BF5F66A12D759D72,3E800EAA59E11470B33EEDC83669F4995E28E4C45CB92DCB73D1AD6785106FC7,305013CCA69866DA942265649D56B57D4F2545CC,348043284,40824004,4283490,4277824,4277563,4277565,4277387,4276263,4276162,4276153,4276135,4276136,4276132,4276132,4276130,4276126,4276125,4276125,4276125,4276126,4276125,4276128,4276124,4276127,4276125,4276124,4276125,4276124,4276123,4276126,4276123,4276123,4276122,4276125,4233360,4276123,4276126,4276125,4276123,4276127,4276126,4276125,4276125,4276124,4276124,4276123,4276124,4276123,4276123,4276123,4276122,4276121,4276121,4276125,4276123,4276122,4276123,4276123,4276122,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233362,4191731,4191082,4191026,4191027,4191026,4149116,434,391,355,326,111,104,101,101,14,1527,4233364,0,9,126,0,0
4979,2022/11/29 09:01:42,NEW_VALSET:PCHEIGHT/345962,3E27C7BAB1A5E17B3C8E2E873DE0D826246C0C0BBDBB3CF89E6B589CC33C98C5,DA807ACB528EE668A9C90D6AE641C20A5A5A0F3F4B49760BA05C89B758B771AC,6A3CACEAEA586C9AF3051249D6FF34942835DF10,348043309,40824004,4283490,4277849,4277563,4277565,4277387,4276263,4276162,4276153,4276135,4276136,4276132,4276132,4276130,4276126,4276125,4276125,4276125,4276126,4276125,4276128,4276124,4276127,4276125,4276124,4276125,4276124,4276123,4276126,4276123,4276123,4276122,4276125,4233360,4276123,4276126,4276125,4276123,4276127,4276126,4276125,4276125,4276124,4276124,4276123,4276124,4276123,4276123,4276123,4276122,4276121,4276121,4276125,4276123,4276122,4276123,4276123,4276122,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233362,4191731,4191082,4191026,4191027,4191026,4149116,434,391,355,326,111,104,101,101,14,1527,4233364,0,9,126,0,0
4992,2022/11/29 09:03:25,NEW_VALSET:PCHEIGHT/345981,87A5B5CEEA2C866AFC0A8ACBBE495864803ED525D0AD60B83B79C38653551374,081F1AA8AE77CBFDCB882893520666BEC8881C30D59D44B3D7070C61C9CDB5A7,DDF94D41B15E7A77122259D83B2BDCF474540337,348043310,40824004,4283490,4277849,4277563,4277565,4277387,4276263,4276162,4276153,4276135,4276136,4276132,4276132,4276130,4276126,4276125,4276125,4276125,4276126,4276125,4276128,4276124,4276127,4276125,4276124,4276125,4276124,4276123,4276126,4276123,4276123,4276122,4276125,4233360,4276124,4276126,4276125,4276123,4276127,4276126,4276125,4276125,4276124,4276124,4276123,4276124,4276123,4276123,4276123,4276122,4276121,4276121,4276125,4276123,4276122,4276123,4276123,4276122,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233362,4191731,4191082,4191026,4191027,4191026,4149116,434,391,355,326,111,104,101,101,14,1527,4233364,0,9,126,0,0
5028,2022/11/29 09:08:16,NEW_VALSET:PCHEIGHT/346031,B19A61C5995540C1864A87E545EF5DD96A45BF0C4A39E9447127435F36A91722,E87F41DCB801E8448F5A0AE0A0AC3AF038C04D4FCD2DA0E2691D9FBCCFA99CA3,6A3CACEAEA586C9AF3051249D6FF34942835DF10,348043311,40824004,4283490,4277849,4277563,4277565,4277387,4276263,4276162,4276154,4276135,4276136,4276132,4276132,4276130,4276126,4276125,4276125,4276125,4276126,4276125,4276128,4276124,4276127,4276125,4276124,4276125,4276124,4276123,4276126,4276123,4276123,4276122,4276125,4233360,4276124,4276126,4276125,4276123,4276127,4276126,4276125,4276125,4276124,4276124,4276123,4276124,4276123,4276123,4276123,4276122,4276121,4276121,4276125,4276123,4276122,4276123,4276123,4276122,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233362,4191731,4191082,4191026,4191027,4191026,4149116,434,391,355,326,111,104,101,101,14,1527,4233364,0,9,126,0,0
5031,2022/11/29 09:08:39,NEW_VALSET:PCHEIGHT/346034,A4B625810114E75C741D0D99EF4EB760E5A7EC1F1500F63C1BD8C0E3BB890119,2AD0770CEFA20E0573A8EBD187B3E1B7F9FFFD574906EE1702799EC5F6907162,65185BC275EB9232A2DFF23BEB4EAA075BDAD3CE,348043312,40824004,4283490,4277849,4277563,4277565,4277387,4276263,4276162,4276154,4276135,4276136,4276132,4276132,4276130,4276126,4276125,4276125,4276125,4276126,4276125,4276128,4276124,4276127,4276125,4276124,4276125,4276124,4276123,4276126,4276123,4276123,4276122,4276125,4233360,4276124,4276126,4276125,4276123,4276127,4276126,4276125,4276125,4276124,4276124,4276123,4276124,4276123,4276123,4276123,4276122,4276121,4276121,4276125,4276123,4276122,4276123,4276123,4276122,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233362,4191732,4191082,4191026,4191027,4191026,4149116,434,391,355,326,111,104,101,101,14,1527,4233364,0,9,126,0,0
5065,2022/11/29 09:13:18,NEW_VALSET:PCHEIGHT/346081,789E45A521EEE3A4A72F6EDDED80086EFFA5AE8D0E505E38CE33EBBFA48C2818,FFCB3524520CB683C311B992AC0C34638EF81C510E0671E09B4C88B925BDCBA2,E2CDB3113C0392603810E16929C86C013A46F540,348043313,40824004,4283490,4277849,4277563,4277565,4277387,4276263,4276162,4276154,4276135,4276136,4276132,4276132,4276130,4276126,4276125,4276125,4276125,4276126,4276125,4276128,4276124,4276127,4276125,4276124,4276125,4276124,4276123,4276126,4276123,4276123,4276122,4276125,4233360,4276125,4276126,4276125,4276123,4276127,4276126,4276125,4276125,4276124,4276124,4276123,4276124,4276123,4276123,4276123,4276122,4276121,4276121,4276125,4276123,4276122,4276123,4276123,4276122,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233362,4191732,4191082,4191026,4191027,4191026,4149116,434,391,355,326,111,104,101,101,14,1527,4233364,0,9,126,0,0
5067,2022/11/29 09:13:35,NEW_VALSET:PCHEIGHT/346084,B92E3125C9E5D29A05AA1A4CCE3DCC6B0A7217EC5659A98462A841403A2E886C,7424A20CB5E07311DC5B8B10FA119568D0CAD8D0C250174CC1DD994ACBB840B6,9C87B7B7B0E79B4BE81D72C6B68F7122BCB04EEC,348043330,40824004,4283490,4277849,4277580,4277565,4277387,4276263,4276162,4276154,4276135,4276136,4276132,4276132,4276130,4276126,4276125,4276125,4276125,4276126,4276125,4276128,4276124,4276127,4276125,4276124,4276125,4276124,4276123,4276126,4276123,4276123,4276122,4276125,4233360,4276125,4276126,4276125,4276123,4276127,4276126,4276125,4276125,4276124,4276124,4276123,4276124,4276123,4276123,4276123,4276122,4276121,4276121,4276125,4276123,4276122,4276123,4276123,4276122,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233362,4191732,4191082,4191026,4191027,4191026,4149116,434,391,355,326,111,104,101,101,14,1527,4233364,0,9,126,0,0
5092,2022/11/29 09:16:46,NEW_VALSET:PCHEIGHT/346111,A6F02F5FA88B47B019F4F6F8141EF37C10D9DA0F48D57074F67725CF2C8DCCFB,835F3B909BB7F8500590C1F9BA92ED6FBC0529C59E90827DFDF35BF70300B90C,6A3CACEAEA586C9AF3051249D6FF34942835DF10,348043331,40824004,4283490,4277849,4277580,4277565,4277387,4276263,4276162,4276154,4276135,4276136,4276132,4276132,4276130,4276126,4276125,4276125,4276125,4276126,4276125,4276128,4276124,4276127,4276125,4276124,4276125,4276124,4276123,4276126,4276123,4276123,4276122,4276125,4233360,4276125,4276126,4276125,4276123,4276127,4276126,4276125,4276125,4276124,4276124,4276123,4276124,4276123,4276123,4276123,4276122,4276121,4276121,4276125,4276123,4276122,4276123,4276123,4276122,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233362,4191733,4191082,4191026,4191027,4191026,4149116,434,391,355,326,111,104,101,101,14,1527,4233364,0,9,126,0,0
