block_height,block_time,comment,validators_hash,computed_hash,proposer_address,total_vp,6A3CACEAEA586C9AF3051249D6FF34942835DF10,056EBA066FB6355FE6B81FDF375C1CDDF5BEBBC6,CA799C8A8079B5BAC07CBCF77C94CA050CB4CB80,4544EF788285E35826DB28EC62FD704554CC7156,E16AD113B8727E1AF9CA7C9195DBBA5FF6139828,CD0DA85F510345EAECB73AEED6E3C2C65AD27E53,F98B3014AF2F2A5C8852263D65A0B679FB799B8C,9901CCDA42B948EDDC835FB5C8AB06730A9C23CD,C02344F67415074C43EA1B5B2063FC996329C6E1,DC00DA048EC40BF29530626601840B18F48AC8A5,41AA5DF98BDB8A809B956A7925CF21FA905D08DD,D656D8F9C06C6F153CA1727CE3EBB05BF1567438,B5B358B6B17052E2E1A00B8ED78127FFDFF584AF,0DA35960AC73947F415949EDAF885E1A9A186370,1E3AFDD98E0E1AEB50E7E7BE7BB78B71AB9FE1BA,A3A9B9712869F224F4F1F3CB3DE5D039D6268F21,3B9916B501C53E38015676282F14E2AAF025F6C5,D4686840675436000E9B33B8A58193B9406ADDA3,103CC3FC5E90C04EE208BD0716DC889552926EF8,FC9402FF4B53B8B72624C7FB28DDE49797EF474B,671C08BB55C1C242DC5A342889CD8C0071893FF9,76D9967474B62835E703A577101D1FD35F84D36B,9C87B7B7B0E79B4BE81D72C6B68F7122BCB04EEC,9797557328079BB3D3E588DAD873F0EA6C098C10,CDA3887D2F0865E84BAC9C8241D4B5FF39591D28,65185BC275EB9232A2DFF23BEB4EAA075BDAD3CE,B4775B0FEBDFE023D6E24748BDD0B39F8366A8DD,E12D86AC279259CBB0CC1D2C5DA9FADE3FD8D24F,ADA6B3B2DE3BB2686DBEF1543C309D10D23EC2CC,66843E34B5A0CC0D4FFACE4C928D200753D4B9D3,D5D3EB2E5E2360782FAFAB7C0B3C45BFFB1587AB,3D42458DD811C921CDA2A080FB018CBBA2B91CFD,EE50044D5EE07FA2C2CC94F1A81D2B6DADC103EB,54443EF34125BDBDF74D8E1FD1EC3857160EF3CC,AA77A443F849606A4A8EB1639752068C1A2EEA5E,71F5F0A14FA5CA88122A26569B0C3A9E3C6E5CAF,7EEBC8E086DB6453F77954C44C94D6FB6F0A625E,214752CFB2CD5CB00EC625739C224AA406226D0E,55EACF6E14726E13F973903614087867404DF2CA,E1A48ED16EB660BE4F259E0E3A62B8BE56F41E36,97075D998C11771B38AAA0ACFBFDF09EED078BC9,87AD83AC8C84ABE5D8890E4DFE407F17BCD42B4E,F6EBCC201A051C2106A6F0CD95A452C843BA4F14,D02B29F69E6BFC3E241F38162E82EE4C78D8DDA9,D0639638EF73670D4813E9D034F4499667B3BE7E,361FD80BB7893C4B4104D0D7A8C931F362D170D8,1FE501A7E4CF0498BB3AB22F64D412C813F81119,DB5EF3A174014515A046E80E3164E22414123614,BACE01F066D7C3344AA194E1A1B6FBF6FE8EBE1C,BE4D9D67579D9E9ECFD32B39AB2EAF988FA7A956,C759989AB500EDF629C4CED1267CA30F660E4024,42890EEA7E9B02890605135356D90B6433A47749,CC05882978FC5FDD6A7721687E14C0299AE004B8,305013CCA69866DA942265649D56B57D4F2545CC,7B0DE97C082AE7911928004FE8B145AA1FF56038,C43B466D9C3A60859B66A48E0B54C662BC701FB5,8C7E66C0416A002CFCF1A99F88F33FCC8F599944,59CC9F852235473DF57BCEF37C60F3A29DB36811,1501A996ED5577FC65D57F92ACC8E15CE6B7DFAD,87D9AEADEB9E7EA51FBAB0FD07FC5BEDCF7AD384,52EA1C24DA94C67A8FED7C46E18A1CFC476D5717,F29C3DB00F73F75D84B7DFDC7787BF78A91C6A81,003E6F7A2FD88BAA3E2117945671FE0D994E171D,4D6E16E3F7D89E8D839F716893D6A1F81C9F956D,7A6A631756F2B240CBDFA81DF654DABA599C0F33,0385B199514F483871B7B801A923BF53977B2916,C96B7A46D3E26FADD6B8B9393D2EE0318AFBA7EE,B59B63331FD2120C89BF2E7DD657E7F9AA090A1D,0B8F81F6A82C6B3708D6192C2AD1B53209E04F6C,6D9D14A2729BA5F02AF203ABAFD5CE8284DD2670,9B54909B390DDDE5EC01413630450C9044EF8E2E,7E060283BE404E1E80CE738DDCC6C12F9EDE0113,292B3711E4423C2F47B7BE58BF72EF2BD0770CF0,E63597E3F46F3A8C82379A72D37FD7D280E832FA,24FB157F1CBAE56079359C2612FE67712CE96426,A2E373DC0894BC0CD0F5C7A8ECF22F1F9E8F5579,16625311355C4993FDA69D218875CAEB783F66D5,03EABFB8409C4F62A732A3D728ACAA2E13403F50,52479C885E73D2F570D47E5F0433785051350DD1,D9448D1A507A0F792C25F4FEAE01DDBC4748CA82,A1B94806551D25A8B9C4B550EBEC1E9B19611A35,98051EE9D111826D0A03BBDD0334C7C246FC4636,95E3F1574DDB503F0380D98A976E0CF8469B874F,5BED074FAD72B341DE26B43628F2FE0917AC1D63,79FA40E44DECB3893E3646B58AA13C7FE898BE91,5A22861F57F12829B68A022FB805685A4E5850C3,FDE7B9EDA5E8D918BA04235FA304AA3CE82C04C1,96884BE29D4D231AFB90D034748286D51A6BE943,7A74EB2298B26CC9F30C1C682A5C0DE209EE3687,35D295C1BA718DA91BFE341AC3DE09B7966921C9,57D2C0F208DE8B603DA6C9B75CD95C32597BE348,23D4A4484D4D868427369088C4D0A2E56DAAF465,74E05D7EAFA7BBEA4B22A2AFFBB1CA6F97470B35,5DEFF454EB30618FA2B978D9FF1C8B523311F1D1,87E92A42607017088F85061E20727BE3CFF61999,8A73C4B75E360FF191B844A61B8845A0AD65D208,8F7B51C1E8520E0BFA894ED83213E45DEB10E156,60DFD976E9B748B1E1F06FD7B6809A370BD3A302,E77FE2A0D7784F9CE575D35F09FBB33BB05CC9EB,E2CDB3113C0392603810E16929C86C013A46F540,DDF94D41B15E7A77122259D83B2BDCF474540337,3558238D72FAC0A40B276D8F238CDF28BE16B4AA,F7DF9EF920DFBCDCA1F382151685A69500BAF630,9B2D81FF1268365847546044CBAD688382D6B664,F54306AE4536A8818B3BCB46D156403FCE944650,0E311E3634B0F6F5959F9394577233D6882625D0,7B24FEE1E6153D765DD696B7DC3588A38A6DF57D,61DDA93355D0ED14AD0F01DF9657F1D922FD8A08,3CC44C72DFD38D8538F1AC2443E540CCA730261C,874FBE7FC240F1F43FA54F82F94017D55BA9A4DF,B45362A682176E95B35B2084405D4F50A77F9CCA,FD9B65D22E19A8A6D34E02491CCDA7F4D0C48BC5,92E7331517D289430B70AB407BF9FA797403A470,93F3ACB2D3DD657C069E80405D37CEFCE5DEB2AC,8951CFD2B94DE0CF7BFF747C367F85095B83EB28,6B1CC4FF7E65DDAEA347F0DBA0DE8911139D3241,279009E814C0F2CE0B21E565512DBF4DCE9923C3,6406B7B10A978323E679E226F0D3546E0470B864,BF4F4707754A93FC8B10B4CA1DF98A043B776ADF,F649FD83C9557B080DBA654B506634F8AD87555F,1221F0F28823F9D5239F0B2CB9575944AA23E61A,616BA35C85E60F6C7F5AE9E5FD0843378D130F8E,C56B6EDB0F598797F625C717A740658CFDE49F86,7149CA24B79EE0E073B9ED04C232A9E9753FBAC9,5DEF681F8F155ACB4939294C20DF4FF00E8680B4
161776,2022/11/17 22:46:32,NEW_VALSET,DDDB6AF1C86F2005BCBA99139C78C4251AE70E24DA3ED2DF5D71EB7B4CBC2CAF,47EB2C8BA9365F090861C953F519D5F4D21313FBBAEC0D89880382E0EEA65230,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670106629,670100004,50,52,50,0,50,55,418,52,70,50,0,113,784,50,300,50,60,50,64,50,50,50,60,50,50,50,60,50,50,60,50,54,59,50,50,50,50,53,60,50,50,52,50,53,50,0,60,50,52,50,50,50,50,0,52,60,50,50,0,50,310,50,50,50,50,0,60,50,50,0,52,60,56,0,50,50,50,50,60,0,50,50,50,50,50,54,50,50,60,52,0,0,60,0,50,50,50,56,60,60,0,54,97,60,50,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161812,2022/11/17 22:49:33,NEW_VALSET,554286A7FAE0ABE9BB5A9067B533631819A92157BC5E56DB462EBDEF5113F312,3E3EFD2D821F9422FF0D4F321DE2D720C39C35DBF712CBA4B53A952E6F391915,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670106630,670100004,50,52,50,0,50,55,418,52,70,50,0,113,784,50,300,50,60,50,64,50,50,50,60,50,50,50,60,50,50,60,50,54,59,50,50,50,50,53,60,50,50,52,50,54,50,0,60,50,52,50,50,50,50,0,52,60,50,50,0,50,310,50,50,50,50,0,60,50,50,0,52,60,56,0,50,50,50,50,60,0,50,50,50,50,50,54,50,50,60,52,0,0,60,0,50,50,50,56,60,60,0,54,97,60,50,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161848,2022/11/17 22:52:35,NEW_VALSET,C9081B2107843CFF8A15042A6C5EDA54B7A67A0EF07160529841D031E89F13C0,8E510800B7CB82A72C9A683347D431C9B1E0C32772A2D1F3F2F915C66443F13E,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670106632,670100004,50,52,50,0,50,55,418,52,70,50,0,113,784,50,300,50,60,50,64,50,50,50,60,50,50,50,60,50,50,60,50,54,59,50,50,50,50,53,60,50,50,52,50,56,50,0,60,50,52,50,50,50,50,0,52,60,50,50,0,50,310,50,50,50,50,0,60,50,50,0,52,60,56,0,50,50,50,50,60,0,50,50,50,50,50,54,50,50,60,52,0,0,60,0,50,50,50,56,60,60,0,54,97,60,50,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161884,2022/11/17 22:55:37,NEW_VALSET,BD71625807466E909A6732DD70096B6147EC50A6F6FE192B40EADF4B6F304E45,F896403CB9368FFDD28B79A87403BFE8AC5B113BA4F308BB69086A0A4B890148,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670106636,670100004,50,52,50,0,50,55,418,52,70,50,0,113,784,50,300,50,60,50,64,50,50,50,60,50,50,50,60,50,50,60,50,54,59,50,50,50,50,53,60,50,50,52,50,60,50,0,60,50,52,50,50,50,50,0,52,60,50,50,0,50,310,50,50,50,50,0,60,50,50,0,52,60,56,0,50,50,50,50,60,0,50,50,50,50,50,54,50,50,60,52,0,0,60,0,50,50,50,56,60,60,0,54,97,60,50,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161956,2022/11/17 23:01:42,NEW_VALSET,899D9239B2E0E91128AA6096F226EBCBBFDC004A3C957261D17A61E5C05CF6D8,D422FB0F6DD3D3334A1A71567975EDEAA16349F888E43278AA96181EC42154C5,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670106637,670100004,50,52,50,0,50,55,418,52,70,50,0,113,784,50,300,50,60,50,64,50,50,50,60,50,50,50,60,50,50,60,50,54,59,50,50,50,50,53,60,50,50,52,51,60,50,0,60,50,52,50,50,50,50,0,52,60,50,50,0,50,310,50,50,50,50,0,60,50,50,0,52,60,56,0,50,50,50,50,60,0,50,50,50,50,50,54,50,50,60,52,0,0,60,0,50,50,50,56,60,60,0,54,97,60,50,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161992,2022/11/17 23:04:45,NEW_VALSET,F4C4229FA9476B5098E45A57B1AE3957FEAE008BF6598FC24BBBA8DC15000CB2,573FB8EF2619908CD14E050039286E6A20D1255CF2BF55D2E4B974455333AFD0,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670106639,670100004,50,52,50,0,50,55,418,52,70,50,0,113,784,50,300,50,60,50,64,50,50,50,60,50,50,50,60,50,50,60,50,54,59,50,50,50,50,53,60,50,50,52,53,60,50,0,60,50,52,50,50,50,50,0,52,60,50,50,0,50,310,50,50,50,50,0,60,50,50,0,52,60,56,0,50,50,50,50,60,0,50,50,50,50,50,54,50,50,60,52,0,0,60,0,50,50,50,56,60,60,0,54,97,60,50,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162028,2022/11/17 23:07:47,NEW_VALSET,FB36EEEA34064A1D1FBC437FF926B6A69D0A95E8668ACC594850CD3647A0CD45,DB11A4BDEB5618AA0AE6AC5B01C276F006240BF8CE19376EF96710ACF6FE72EA,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670106640,670100004,50,52,50,0,50,55,418,52,70,50,0,113,784,50,300,50,60,50,64,50,50,50,60,50,50,50,60,50,50,60,50,54,59,50,50,50,50,53,60,50,50,52,54,60,50,0,60,50,52,50,50,50,50,0,52,60,50,50,0,50,310,50,50,50,50,0,60,50,50,0,52,60,56,0,50,50,50,50,60,0,50,50,50,50,50,54,50,50,60,52,0,0,60,0,50,50,50,56,60,60,0,54,97,60,50,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162063,2022/11/17 23:10:44,NEW_VALSET,D3D5FA27AD5209DCE2591AEE5B6501FF6F03FFCA47AD041274EFCA8654B30623,0013DD969AC4310B3AA4C5039A6F609A6E975F2E56C0CD8E8AF7C837676C7677,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670106642,670100004,50,52,50,0,50,55,418,52,70,50,0,113,784,50,300,50,60,50,64,50,50,50,60,50,50,50,60,50,50,60,50,54,59,50,50,50,50,53,60,50,50,52,56,60,50,0,60,50,52,50,50,50,50,0,52,60,50,50,0,50,310,50,50,50,50,0,60,50,50,0,52,60,56,0,50,50,50,50,60,0,50,50,50,50,50,54,50,50,60,52,0,0,60,0,50,50,50,56,60,60,0,54,97,60,50,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162099,2022/11/17 23:13:46,NEW_VALSET,5B9E93C4151AA15291FEC1F1DE7A8B36F05980F76617AF30B0C3318A0A7EF47A,664204648DE5E7D6235FABCEA3FFE30B91E9AC7C9B3B098419BADA165B8D9A62,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670106646,670100004,50,52,50,0,50,55,418,52,70,50,0,113,784,50,300,50,60,50,64,50,50,50,60,50,50,50,60,50,50,60,50,54,59,50,50,50,50,53,60,50,50,52,60,60,50,0,60,50,52,50,50,50,50,0,52,60,50,50,0,50,310,50,50,50,50,0,60,50,50,0,52,60,56,0,50,50,50,50,60,0,50,50,50,50,50,54,50,50,60,52,0,0,60,0,50,50,50,56,60,60,0,54,97,60,50,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162171,2022/11/17 23:19:49,NEW_VALSET,772B97B3C8DC7FCCD3D4EF147E6DA68E2D0AD1369F191462BBE9472744350DC3,9CACD347EBD74920F23C06B437E85C5E25947D91C7E13B24A90936557D62613F,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670106647,670100004,50,52,50,0,50,55,418,52,70,50,0,113,784,50,300,50,60,50,64,50,50,50,60,51,50,50,60,50,50,60,50,54,59,50,50,50,50,53,60,50,50,52,60,60,50,0,60,50,52,50,50,50,50,0,52,60,50,50,0,50,310,50,50,50,50,0,60,50,50,0,52,60,56,0,50,50,50,50,60,0,50,50,50,50,50,54,50,50,60,52,0,0,60,0,50,50,50,56,60,60,0,54,97,60,50,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162207,2022/11/17 23:22:52,NEW_VALSET,90F23E54E2F03C9F3AF7AA8A025A83B2A2521285CFB9F8DC9D7A4115137951CE,5B41FC9E269B37BA14BBB08CB02E7F9B85EBF4495E63232DF3995075B64344C9,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670106649,670100004,50,52,50,0,50,55,418,52,70,50,0,113,784,50,300,50,60,50,64,50,50,50,60,53,50,50,60,50,50,60,50,54,59,50,50,50,50,53,60,50,50,52,60,60,50,0,60,50,52,50,50,50,50,0,52,60,50,50,0,50,310,50,50,50,50,0,60,50,50,0,52,60,56,0,50,50,50,50,60,0,50,50,50,50,50,54,50,50,60,52,0,0,60,0,50,50,50,56,60,60,0,54,97,60,50,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162243,2022/11/17 23:25:53,NEW_VALSET,C6C50F533FC07CD7A15406665B52FB68D60F4FE48371D7EB62D902A71EFBB219,2B84C070DE74CC0548D628032AAAB18353DF1E4B37C863A04C0CDF26EEFCD3DE,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670106650,670100004,50,52,50,0,50,55,418,52,70,50,0,113,784,50,300,50,60,50,64,50,50,50,60,54,50,50,60,50,50,60,50,54,59,50,50,50,50,53,60,50,50,52,60,60,50,0,60,50,52,50,50,50,50,0,52,60,50,50,0,50,310,50,50,50,50,0,60,50,50,0,52,60,56,0,50,50,50,50,60,0,50,50,50,50,50,54,50,50,60,52,0,0,60,0,50,50,50,56,60,60,0,54,97,60,50,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162279,2022/11/17 23:28:55,NEW_VALSET,7426E86E18B05ECE22A693C865184A0CD077CBF057B09EABA04D3A1F562C01E9,A1ED79FE9BF62824018BC9A1FABAEADE2515773F91C0A3311EFD15F1018E2544,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670106652,670100004,50,52,50,0,50,55,418,52,70,50,0,113,784,50,300,50,60,50,64,50,50,50,60,56,50,50,60,50,50,60,50,54,59,50,50,50,50,53,60,50,50,52,60,60,50,0,60,50,52,50,50,50,50,0,52,60,50,50,0,50,310,50,50,50,50,0,60,50,50,0,52,60,56,0,50,50,50,50,60,0,50,50,50,50,50,54,50,50,60,52,0,0,60,0,50,50,50,56,60,60,0,54,97,60,50,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162315,2022/11/17 23:31:57,NEW_VALSET,8F06ED05679060E85A68ED9C935912586774685CB1A0400D9FC0A525A95BA026,A7CEDEE59B4897385E9148884743FDE2E8AE32A2FA2258102B9600E60673A3B1,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670106656,670100004,50,52,50,0,50,55,418,52,70,50,0,113,784,50,300,50,60,50,64,50,50,50,60,60,50,50,60,50,50,60,50,54,59,50,50,50,50,53,60,50,50,52,60,60,50,0,60,50,52,50,50,50,50,0,52,60,50,50,0,50,310,50,50,50,50,0,60,50,50,0,52,60,56,0,50,50,50,50,60,0,50,50,50,50,50,54,50,50,60,52,0,0,60,0,50,50,50,56,60,60,0,54,97,60,50,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162387,2022/11/17 23:38:01,NEW_VALSET,6A67117DEBEEFDF357BD70BEBDFBE2F96DB21FD249C2633F474747CD810EDC7B,CADA4025B4596B8D36F39B372E9B3BEEEEA2DA3D7C962F9AD16ABED86AF85AC6,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670106657,670100004,50,52,50,0,51,55,418,52,70,50,0,113,784,50,300,50,60,50,64,50,50,50,60,60,50,50,60,50,50,60,50,54,59,50,50,50,50,53,60,50,50,52,60,60,50,0,60,50,52,50,50,50,50,0,52,60,50,50,0,50,310,50,50,50,50,0,60,50,50,0,52,60,56,0,50,50,50,50,60,0,50,50,50,50,50,54,50,50,60,52,0,0,60,0,50,50,50,56,60,60,0,54,97,60,50,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162423,2022/11/17 23:41:03,NEW_VALSET,D2C4B8A8762030CE036EEAD955A9B0E306081F043EC8C9119D51B5D768187D0B,BA025F2FE6CAE159EEDD3A85543DF4A2478D64659E87395E3B63CE69C8F6E7F0,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670106659,670100004,50,52,50,0,53,55,418,52,70,50,0,113,784,50,300,50,60,50,64,50,50,50,60,60,50,50,60,50,50,60,50,54,59,50,50,50,50,53,60,50,50,52,60,60,50,0,60,50,52,50,50,50,50,0,52,60,50,50,0,50,310,50,50,50,50,0,60,50,50,0,52,60,56,0,50,50,50,50,60,0,50,50,50,50,50,54,50,50,60,52,0,0,60,0,50,50,50,56,60,60,0,54,97,60,50,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162459,2022/11/17 23:44:04,NEW_VALSET,952D59FF5A400B115518BB87C6FEC540BBEDF7ECC7599A796B27B7D9FA91293C,81364ECD4AA6FA0DC769B6DE33D03FB28C45DBCE9E38ADD9FAA1F15A3DAB1920,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670106660,670100004,50,52,50,0,54,55,418,52,70,50,0,113,784,50,300,50,60,50,64,50,50,50,60,60,50,50,60,50,50,60,50,54,59,50,50,50,50,53,60,50,50,52,60,60,50,0,60,50,52,50,50,50,50,0,52,60,50,50,0,50,310,50,50,50,50,0,60,50,50,0,52,60,56,0,50,50,50,50,60,0,50,50,50,50,50,54,50,50,60,52,0,0,60,0,50,50,50,56,60,60,0,54,97,60,50,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162495,2022/11/17 23:47:06,NEW_VALSET,2CA96C7BDEE4C826CA457ADD5568A759985C9A75B238E5AE954300D417B516F9,63E4BBFEBCE0C587B2BD82774A19A3741A873B33AE50C056FE926DE8C5269A4B,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670106662,670100004,50,52,50,0,56,55,418,52,70,50,0,113,784,50,300,50,60,50,64,50,50,50,60,60,50,50,60,50,50,60,50,54,59,50,50,50,50,53,60,50,50,52,60,60,50,0,60,50,52,50,50,50,50,0,52,60,50,50,0,50,310,50,50,50,50,0,60,50,50,0,52,60,56,0,50,50,50,50,60,0,50,50,50,50,50,54,50,50,60,52,0,0,60,0,50,50,50,56,60,60,0,54,97,60,50,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162531,2022/11/17 23:50:08,NEW_VALSET,2F82C9679270A6092EEA5954808335D9911C4C2ED52FF5D05F3DABB4D84780FB,616C294497661527212DAB0B9653342959AB30FC590FD4A3853677C05B3A95FE,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670106666,670100004,50,52,50,0,60,55,418,52,70,50,0,113,784,50,300,50,60,50,64,50,50,50,60,60,50,50,60,50,50,60,50,54,59,50,50,50,50,53,60,50,50,52,60,60,50,0,60,50,52,50,50,50,50,0,52,60,50,50,0,50,310,50,50,50,50,0,60,50,50,0,52,60,56,0,50,50,50,50,60,0,50,50,50,50,50,54,50,50,60,52,0,0,60,0,50,50,50,56,60,60,0,54,97,60,50,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162602,2022/11/17 23:56:07,NEW_VALSET,AD8BDB5AE2D85E0C26D396C66B51D7CE58E4CF10A8D00D4367FFF6D45A407A53,1B1778BD68C607C2898BE2BFD83AC00F868224240D06D314FF7814A823A488A2,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670106667,670100004,50,52,50,0,60,55,418,52,70,50,0,113,784,50,300,50,60,50,64,50,50,50,60,60,50,50,60,50,50,60,50,54,59,50,50,50,50,53,60,50,50,52,60,60,50,0,60,50,52,50,50,51,50,0,52,60,50,50,0,50,310,50,50,50,50,0,60,50,50,0,52,60,56,0,50,50,50,50,60,0,50,50,50,50,50,54,50,50,60,52,0,0,60,0,50,50,50,56,60,60,0,54,97,60,50,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162638,2022/11/17 23:59:09,NEW_VALSET,CD0D76B298BC7F015AE930A636415F0AF32ABB287F7BB4437AF62B348272CE3D,8BF999A23E2764D2D06DDD6801D55B26ED4EAED0F0C1BA3C7ECEF02E1F255F46,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670106669,670100004,50,52,50,0,60,55,418,52,70,50,0,113,784,50,300,50,60,50,64,50,50,50,60,60,50,50,60,50,50,60,50,54,59,50,50,50,50,53,60,50,50,52,60,60,50,0,60,50,52,50,50,53,50,0,52,60,50,50,0,50,310,50,50,50,50,0,60,50,50,0,52,60,56,0,50,50,50,50,60,0,50,50,50,50,50,54,50,50,60,52,0,0,60,0,50,50,50,56,60,60,0,54,97,60,50,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162674,2022/11/18 00:02:11,NEW_VALSET,B638E05302E355BF8E92277D1007BBC8BF7DEBAA709DA621715DE0FD26E9F5CE,DC2311A75B9043968AA6CFA8AACF2B2681C7E19C648C34BBE55CECE74005D0BE,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670106670,670100004,50,52,50,0,60,55,418,52,70,50,0,113,784,50,300,50,60,50,64,50,50,50,60,60,50,50,60,50,50,60,50,54,59,50,50,50,50,53,60,50,50,52,60,60,50,0,60,50,52,50,50,54,50,0,52,60,50,50,0,50,310,50,50,50,50,0,60,50,50,0,52,60,56,0,50,50,50,50,60,0,50,50,50,50,50,54,50,50,60,52,0,0,60,0,50,50,50,56,60,60,0,54,97,60,50,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162710,2022/11/18 00:05:13,NEW_VALSET,F085C653D59F0D810B428BC4B37CB3E26C193F44DE4B593973D23E0B5F8BC095,B8C692857CCF26DE692A98265E15E72F7E2685B7C76CD859F31C86804AF32B9D,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670106672,670100004,50,52,50,0,60,55,418,52,70,50,0,113,784,50,300,50,60,50,64,50,50,50,60,60,50,50,60,50,50,60,50,54,59,50,50,50,50,53,60,50,50,52,60,60,50,0,60,50,52,50,50,56,50,0,52,60,50,50,0,50,310,50,50,50,50,0,60,50,50,0,52,60,56,0,50,50,50,50,60,0,50,50,50,50,50,54,50,50,60,52,0,0,60,0,50,50,50,56,60,60,0,54,97,60,50,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162746,2022/11/18 00:08:15,NEW_VALSET,E21CD12B88AC7CC9B70480C1F7E3249A54848446A94ED6B992AD906027D7ED4F,EF57A0E0871DEAE126B492B3A1DD5DAE94ACD2C770C86366213FC3B67CD79C42,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670106676,670100004,50,52,50,0,60,55,418,52,70,50,0,113,784,50,300,50,60,50,64,50,50,50,60,60,50,50,60,50,50,60,50,54,59,50,50,50,50,53,60,50,50,52,60,60,50,0,60,50,52,50,50,60,50,0,52,60,50,50,0,50,310,50,50,50,50,0,60,50,50,0,52,60,56,0,50,50,50,50,60,0,50,50,50,50,50,54,50,50,60,52,0,0,60,0,50,50,50,56,60,60,0,54,97,60,50,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162818,2022/11/18 00:14:18,NEW_VALSET,57A281FF264DFB04E822B99761768327BA231EE67E5626983F96B50C53E2A857,2D383C1077D75059D9D61C8CEDA6C2AEA21917F976CB02D47BF235B0CCB3CACD,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670106677,670100004,50,52,50,0,60,55,418,52,70,50,0,113,784,50,300,50,60,50,64,50,50,50,60,60,50,50,60,50,50,60,50,54,59,50,50,50,50,53,60,50,50,52,60,60,50,0,60,50,52,51,50,60,50,0,52,60,50,50,0,50,310,50,50,50,50,0,60,50,50,0,52,60,56,0,50,50,50,50,60,0,50,50,50,50,50,54,50,50,60,52,0,0,60,0,50,50,50,56,60,60,0,54,97,60,50,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162854,2022/11/18 00:17:20,NEW_VALSET,04FE41EB1C6499E93D718186BE35926A8155AE0E08BA132D4E5747E78EA3C882,4F7FCFD9E64359DF230509F64C856E2543545558AE5D8F608F9FC197E0D70BC9,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670106679,670100004,50,52,50,0,60,55,418,52,70,50,0,113,784,50,300,50,60,50,64,50,50,50,60,60,50,50,60,50,50,60,50,54,59,50,50,50,50,53,60,50,50,52,60,60,50,0,60,50,52,53,50,60,50,0,52,60,50,50,0,50,310,50,50,50,50,0,60,50,50,0,52,60,56,0,50,50,50,50,60,0,50,50,50,50,50,54,50,50,60,52,0,0,60,0,50,50,50,56,60,60,0,54,97,60,50,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
