block_height,block_time,comment,validators_hash,computed_hash,proposer_address,total_vp,6A3CACEAEA586C9AF3051249D6FF34942835DF10,0B8F81F6A82C6B3708D6192C2AD1B53209E04F6C,9901CCDA42B948EDDC835FB5C8AB06730A9C23CD,0DA35960AC73947F415949EDAF885E1A9A186370,B5B358B6B17052E2E1A00B8ED78127FFDFF584AF,A3A9B9712869F224F4F1F3CB3DE5D039D6268F21,372D1BB96574A4F382BCC2E9E5DC1A71CC6B0CE9,CD0DA85F510345EAECB73AEED6E3C2C65AD27E53,54443EF34125BDBDF74D8E1FD1EC3857160EF3CC,96884BE29D4D231AFB90D034748286D51A6BE943,B59B63331FD2120C89BF2E7DD657E7F9AA090A1D,E63597E3F46F3A8C82379A72D37FD7D280E832FA,66843E34B5A0CC0D4FFACE4C928D200753D4B9D3,FC9402FF4B53B8B72624C7FB28DDE49797EF474B,5DEFF454EB30618FA2B978D9FF1C8B523311F1D1,671C08BB55C1C242DC5A342889CD8C0071893FF9,F54306AE4536A8818B3BCB46D156403FCE944650,F6EBCC201A051C2106A6F0CD95A452C843BA4F14,0E311E3634B0F6F5959F9394577233D6882625D0,16625311355C4993FDA69D218875CAEB783F66D5,1C4A305A101EDFB122E8C15289F036C98986FCDB,305013CCA69866DA942265649D56B57D4F2545CC,76D9967474B62835E703A577101D1FD35F84D36B,97075D998C11771B38AAA0ACFBFDF09EED078BC9,C759989AB500EDF629C4CED1267CA30F660E4024,DDF94D41B15E7A77122259D83B2BDCF474540337,E1A48ED16EB660BE4F259E0E3A62B8BE56F41E36,E2CDB3113C0392603810E16929C86C013A46F540,E77FE2A0D7784F9CE575D35F09FBB33BB05CC9EB,EE50044D5EE07FA2C2CC94F1A81D2B6DADC103EB,003E6F7A2FD88BAA3E2117945671FE0D994E171D,0385B199514F483871B7B801A923BF53977B2916,103CC3FC5E90C04EE208BD0716DC889552926EF8,214752CFB2CD5CB00EC625739C224AA406226D0E,41AA5DF98BDB8A809B956A7925CF21FA905D08DD,42890EEA7E9B02890605135356D90B6433A47749,4544EF788285E35826DB28EC62FD704554CC7156,5A22861F57F12829B68A022FB805685A4E5850C3,5BED074FAD72B341DE26B43628F2FE0917AC1D63,6406B7B10A978323E679E226F0D3546E0470B864,8A73C4B75E360FF191B844A61B8845A0AD65D208,95E3F1574DDB503F0380D98A976E0CF8469B874F,98051EE9D111826D0A03BBDD0334C7C246FC4636,9B2D81FF1268365847546044CBAD688382D6B664,9C87B7B7B0E79B4BE81D72C6B68F7122BCB04EEC,A2E373DC0894BC0CD0F5C7A8ECF22F1F9E8F5579,B45362A682176E95B35B2084405D4F50A77F9CCA,3558238D72FAC0A40B276D8F238CDF28BE16B4AA,3CC44C72DFD38D8538F1AC2443E540CCA730261C,52479C885E73D2F570D47E5F0433785051350DD1,59CC9F852235473DF57BCEF37C60F3A29DB36811,60DFD976E9B748B1E1F06FD7B6809A370BD3A302,616BA35C85E60F6C7F5AE9E5FD0843378D130F8E,61DDA93355D0ED14AD0F01DF9657F1D922FD8A08,65185BC275EB9232A2DFF23BEB4EAA075BDAD3CE,7149CA24B79EE0E073B9ED04C232A9E9753FBAC9,7B0DE97C082AE7911928004FE8B145AA1FF56038,87AD83AC8C84ABE5D8890E4DFE407F17BCD42B4E,8C7E66C0416A002CFCF1A99F88F33FCC8F599944,8F7B51C1E8520E0BFA894ED83213E45DEB10E156,9797557328079BB3D3E588DAD873F0EA6C098C10,BF4F4707754A93FC8B10B4CA1DF98A043B776ADF,C43B466D9C3A60859B66A48E0B54C662BC701FB5,CA799C8A8079B5BAC07CBCF77C94CA050CB4CB80,7A74EB2298B26CC9F30C1C682A5C0DE209EE3687,57D2C0F208DE8B603DA6C9B75CD95C32597BE348,3B9916B501C53E38015676282F14E2AAF025F6C5,1501A996ED5577FC65D57F92ACC8E15CE6B7DFAD,7EEBC8E086DB6453F77954C44C94D6FB6F0A625E,657CB53BCDD047092A840BA12B894D6A079C05ED,D4686840675436000E9B33B8A58193B9406ADDA3,ADA6B3B2DE3BB2686DBEF1543C309D10D23EC2CC,DEF5A8B2156AAB712067DDB2EB27AF646FC6235A,056EBA066FB6355FE6B81FDF375C1CDDF5BEBBC6,F29C3DB00F73F75D84B7DFDC7787BF78A91C6A81,BE11EA8919773D1D972D5B74EABC964BFC51C72D,7A6A631756F2B240CBDFA81DF654DABA599C0F33,7E060283BE404E1E80CE738DDCC6C12F9EDE0113,7B24FEE1E6153D765DD696B7DC3588A38A6DF57D,4D6E16E3F7D89E8D839F716893D6A1F81C9F956D,5DEF681F8F155ACB4939294C20DF4FF00E8680B4,CD9E234ED9742A341A67EAEC1A0B2D97CC89663C,D269A81C7741F458C31DB7FB14C58176421FB2F8,03EABFB8409C4F62A732A3D728ACAA2E13403F50,C96B7A46D3E26FADD6B8B9393D2EE0318AFBA7EE,365464D12717C9A89840B13C0E7B0C602FB01B37,1F72BBF37E781D570EF316BFCE2A3BABD27E3BF7,CC05882978FC5FDD6A7721687E14C0299AE004B8
5576,2022/11/29 08:34:11,NEW_VALSET:PCHEIGHT/339793,08F25665CDCE8D554639BF9D1EFD5658658E7C2EF387DE62296D617368F6AD75,72969BE2B4927A216F9FDB54E5F9FE77A29619C2B4257937F0286BE7E58D8E1D,6A3CACEAEA586C9AF3051249D6FF34942835DF10,348040822,40824004,4283489,4277675,4277387,4277415,4277565,4276262,4276161,4276152,4276133,4276135,4276132,4276131,4276128,4276125,4276125,4276125,4276125,4276124,4276124,4276123,4276123,4276123,4276125,4276124,4276123,4276123,4276123,4276123,4276123,4276122,4276122,4276122,4276123,4276122,4233360,4276122,4276124,4276123,4276123,4276122,4276122,4276123,4276124,4276123,4276123,4276123,4276123,4276122,4276122,4276121,4276121,4276121,4276121,4276121,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276125,4276121,4276099,4233361,4191654,4191078,4191027,4191026,4191026,4149115,434,355,325,1388,109,104,101,100,0,12,1,4233362,0,0,0,0
5577,2022/11/29 08:34:17,NEW_VALSET:PCHEIGHT/339795,3537DCFA14D9F608797D2F5A177537FC427B7546B9EDFE945524CFCD81D64CFD,F6203D4B4F7936A93AD3AD91170C45813A25A2D63E4643FED99AF58C3AC21066,3CC44C72DFD38D8538F1AC2443E540CCA730261C,348040823,40824004,4283489,4277675,4277387,4277415,4277565,4276262,4276161,4276152,4276133,4276135,4276132,4276131,4276128,4276125,4276125,4276125,4276125,4276124,4276124,4276123,4276123,4276123,4276125,4276124,4276123,4276123,4276123,4276123,4276123,4276122,4276122,4276122,4276123,4276122,4233360,4276122,4276124,4276123,4276123,4276122,4276122,4276123,4276124,4276123,4276123,4276123,4276123,4276122,4276122,4276121,4276121,4276121,4276121,4276121,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276125,4276121,4276099,4233361,4191654,4191078,4191027,4191026,4191026,4149115,434,355,325,1389,109,104,101,100,0,12,1,4233362,0,0,0,0
5578,2022/11/29 08:34:23,NEW_VALSET:PCHEIGHT/339797,600AFD0FCD742CCDA3E2CF8D974956C49856E6FC73C3CA0868FA910FF1C4821F,01E3868F3614AB1FA0B3303EA1CA9EB3E5A902537F28928EA2F1D6A395981E3F,52479C885E73D2F570D47E5F0433785051350DD1,348040824,40824004,4283489,4277675,4277387,4277415,4277565,4276262,4276161,4276152,4276133,4276135,4276132,4276131,4276128,4276125,4276125,4276125,4276125,4276124,4276124,4276123,4276123,4276123,4276125,4276124,4276123,4276123,4276123,4276123,4276123,4276122,4276122,4276122,4276123,4276122,4233360,4276122,4276124,4276123,4276123,4276122,4276122,4276123,4276124,4276123,4276123,4276123,4276123,4276122,4276122,4276121,4276121,4276121,4276121,4276121,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276125,4276121,4276099,4233361,4191654,4191078,4191027,4191026,4191026,4149115,434,355,325,1390,109,104,101,100,0,12,1,4233362,0,0,0,0
5579,2022/11/29 08:34:29,NEW_VALSET:PCHEIGHT/339799,D24B18182C6A4E6DF9B761BD870CF24A6CDDB1B962F1EAD375DD8A0A9AC696AD,1576FC14456E96BA701BFABDE75B7B4F449FDDB0E1C4AA48F1747C797D796853,60DFD976E9B748B1E1F06FD7B6809A370BD3A302,348040825,40824004,4283489,4277675,4277387,4277415,4277565,4276262,4276161,4276152,4276133,4276135,4276132,4276131,4276128,4276125,4276125,4276125,4276125,4276124,4276124,4276123,4276123,4276123,4276125,4276124,4276123,4276123,4276123,4276123,4276123,4276122,4276122,4276122,4276123,4276122,4233360,4276122,4276124,4276123,4276123,4276122,4276122,4276123,4276124,4276123,4276123,4276123,4276123,4276122,4276122,4276121,4276121,4276121,4276121,4276121,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276125,4276121,4276099,4233361,4191654,4191078,4191027,4191026,4191026,4149115,434,355,325,1391,109,104,101,100,0,12,1,4233362,0,0,0,0
5580,2022/11/29 08:34:40,NEW_VALSET:PCHEIGHT/339802,19A8142579777ACE3EB6AFBA0DFAA85BDE8B7DC9EFB6B37D860795B03D0661E9,883904C3F6E8B391207931E2040427E64A4A299CC6E5E64C1862396EDEAD99DB,60DFD976E9B748B1E1F06FD7B6809A370BD3A302,348040826,40824004,4283489,4277675,4277387,4277415,4277565,4276262,4276161,4276152,4276133,4276135,4276132,4276131,4276128,4276125,4276125,4276125,4276125,4276124,4276124,4276123,4276123,4276123,4276125,4276124,4276123,4276123,4276123,4276123,4276123,4276122,4276122,4276122,4276123,4276122,4233360,4276122,4276124,4276123,4276123,4276122,4276122,4276123,4276124,4276123,4276123,4276123,4276123,4276122,4276122,4276121,4276121,4276121,4276121,4276121,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276125,4276121,4276099,4233361,4191654,4191078,4191027,4191026,4191026,4149115,434,355,325,1392,109,104,101,100,0,12,1,4233362,0,0,0,0
5581,2022/11/29 08:34:46,NEW_VALSET:PCHEIGHT/339804,4A178E42DDC381855EBE227BC622891EFFE1066604761B9243C0C831DF1DEF96,50B7065E6703A8F434F29D08BF1C1136D8C543F0A2B212D8D135AC1FC195159C,616BA35C85E60F6C7F5AE9E5FD0843378D130F8E,348040827,40824004,4283489,4277675,4277387,4277415,4277565,4276262,4276161,4276152,4276133,4276135,4276132,4276131,4276128,4276125,4276125,4276125,4276125,4276124,4276124,4276123,4276123,4276123,4276125,4276124,4276123,4276123,4276123,4276123,4276123,4276122,4276122,4276122,4276123,4276122,4233360,4276122,4276124,4276123,4276123,4276122,4276122,4276123,4276124,4276123,4276123,4276123,4276123,4276122,4276122,4276121,4276121,4276121,4276121,4276121,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276125,4276121,4276099,4233361,4191654,4191078,4191027,4191026,4191026,4149115,434,355,325,1393,109,104,101,100,0,12,1,4233362,0,0,0,0
5582,2022/11/29 08:34:52,NEW_VALSET:PCHEIGHT/339806,858C11189F8B7A74F5534233543556A71EE0AEE1FCB7C28F08BA12F3105D6D7C,85715177667AF4ECD572B20CF3AEFD6432BECADFE9CAE20DC8B3FC38E7FEFE73,65185BC275EB9232A2DFF23BEB4EAA075BDAD3CE,348040828,40824004,4283489,4277675,4277387,4277415,4277565,4276262,4276161,4276152,4276133,4276135,4276132,4276131,4276128,4276125,4276125,4276125,4276125,4276124,4276124,4276123,4276123,4276123,4276125,4276124,4276123,4276123,4276123,4276123,4276123,4276122,4276122,4276122,4276123,4276122,4233360,4276122,4276124,4276123,4276123,4276122,4276122,4276123,4276124,4276123,4276123,4276123,4276123,4276122,4276122,4276121,4276121,4276121,4276121,4276121,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276125,4276121,4276099,4233361,4191654,4191078,4191027,4191026,4191026,4149115,434,355,325,1394,109,104,101,100,0,12,1,4233362,0,0,0,0
5583,2022/11/29 08:35:03,NEW_VALSET:PCHEIGHT/339808,0EF3EE3A8FD7C148283FF72FC13FF7C0B085A907F67DA8271E2564C9AFA39BBA,A77BF8892520F97CFADCEE907ED0374D3E88F95FB9F5C16F53F9DC0DE1F3D008,65185BC275EB9232A2DFF23BEB4EAA075BDAD3CE,348040829,40824004,4283489,4277675,4277387,4277415,4277565,4276262,4276161,4276152,4276133,4276135,4276132,4276131,4276128,4276125,4276125,4276125,4276125,4276124,4276124,4276123,4276123,4276123,4276125,4276124,4276123,4276123,4276123,4276123,4276123,4276122,4276122,4276122,4276123,4276122,4233360,4276122,4276124,4276123,4276123,4276122,4276122,4276123,4276124,4276123,4276123,4276123,4276123,4276122,4276122,4276121,4276121,4276121,4276121,4276121,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276125,4276121,4276099,4233361,4191654,4191078,4191027,4191026,4191026,4149115,434,355,325,1395,109,104,101,100,0,12,1,4233362,0,0,0,0
5584,2022/11/29 08:35:09,NEW_VALSET:PCHEIGHT/339810,D06B6F45A4D8E9A5DA702A593E1AE4EE9F5D7B3B83741787DC9E77D02F9C2724,CF9082E2D732AD937F0322514F7E13F18CA9CA7AEBC24B859AA35A0D42D3C62F,8F7B51C1E8520E0BFA894ED83213E45DEB10E156,348040830,40824004,4283489,4277675,4277387,4277415,4277565,4276262,4276161,4276152,4276133,4276135,4276132,4276131,4276128,4276125,4276125,4276125,4276125,4276124,4276124,4276123,4276123,4276123,4276125,4276124,4276123,4276123,4276123,4276123,4276123,4276122,4276122,4276122,4276123,4276122,4233360,4276122,4276124,4276123,4276123,4276122,4276122,4276123,4276124,4276123,4276123,4276123,4276123,4276122,4276122,4276121,4276121,4276121,4276121,4276121,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276125,4276121,4276099,4233361,4191654,4191078,4191027,4191026,4191026,4149115,434,355,325,1396,109,104,101,100,0,12,1,4233362,0,0,0,0
5585,2022/11/29 08:35:15,NEW_VALSET:PCHEIGHT/339812,C0008BC00E48D62AE387D6FCEDCB88766AD49436B4185BE0818B4702E4B9782E,CE47021AD4D7B358BE6B15A5AC308D61C2AE4FEF0A1DD08D3B7B3F58878EA187,CA799C8A8079B5BAC07CBCF77C94CA050CB4CB80,348040831,40824004,4283489,4277675,4277387,4277415,4277565,4276262,4276161,4276152,4276133,4276135,4276132,4276131,4276128,4276125,4276125,4276125,4276125,4276124,4276124,4276123,4276123,4276123,4276125,4276124,4276123,4276123,4276123,4276123,4276123,4276122,4276122,4276122,4276123,4276122,4233360,4276122,4276124,4276123,4276123,4276122,4276122,4276123,4276124,4276123,4276123,4276123,4276123,4276122,4276122,4276121,4276121,4276121,4276121,4276121,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276125,4276121,4276099,4233361,4191654,4191078,4191027,4191026,4191026,4149115,434,355,325,1397,109,104,101,100,0,12,1,4233362,0,0,0,0
5586,2022/11/29 08:35:22,NEW_VALSET:PCHEIGHT/339813,053F5D6C3F0DB1D2F32CCAD9A301E8F76D36E906D90EA8E21A50B913CAD0829A,E1E18C89101C2BC2F765CE0B34A5B44EBF55B1037AB562785D71E1C323DCAFE0,6A3CACEAEA586C9AF3051249D6FF34942835DF10,348040832,40824004,4283489,4277675,4277387,4277415,4277565,4276262,4276161,4276152,4276133,4276135,4276132,4276131,4276128,4276125,4276125,4276125,4276125,4276124,4276124,4276123,4276123,4276123,4276125,4276124,4276123,4276123,4276123,4276123,4276123,4276122,4276122,4276122,4276123,4276122,4233360,4276122,4276124,4276123,4276123,4276122,4276122,4276123,4276124,4276123,4276123,4276123,4276123,4276122,4276122,4276121,4276121,4276121,4276121,4276121,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276125,4276121,4276099,4233361,4191654,4191078,4191027,4191026,4191026,4149115,434,355,325,1397,110,104,101,100,0,12,1,4233362,0,0,0,0
5587,2022/11/29 08:35:28,NEW_VALSET:PCHEIGHT/339814,BC90FF1D6F6F9BBC683A040C8FFFFE54EED65EE50FFDC7167A293181BE613E69,4FAD741BD8A96BCB6E509D36FCF19158252321475732D15D15ACE67026C9C0C8,FC9402FF4B53B8B72624C7FB28DDE49797EF474B,348040833,40824004,4283489,4277675,4277387,4277415,4277565,4276262,4276161,4276152,4276133,4276135,4276132,4276131,4276128,4276125,4276125,4276125,4276125,4276124,4276124,4276123,4276123,4276123,4276125,4276124,4276123,4276123,4276123,4276123,4276123,4276122,4276122,4276122,4276123,4276122,4233360,4276122,4276124,4276123,4276123,4276122,4276122,4276123,4276124,4276123,4276123,4276123,4276123,4276122,4276122,4276121,4276121,4276121,4276121,4276121,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276125,4276121,4276099,4233361,4191654,4191078,4191027,4191026,4191026,4149115,434,355,325,1398,110,104,101,100,0,12,1,4233362,0,0,0,0
5588,2022/11/29 08:35:35,NEW_VALSET:PCHEIGHT/339816,9601A1471E22B9E06B5C7FBF073D95D3E285FE59712C11851DD4C6929A71F09A,AB64D30514F0B62858E3CEF7BE4ACBEDBA7FF9CF055584B5D67048965A2C2CC8,F54306AE4536A8818B3BCB46D156403FCE944650,348040834,40824004,4283489,4277675,4277387,4277415,4277565,4276262,4276161,4276152,4276133,4276135,4276132,4276131,4276128,4276125,4276125,4276125,4276125,4276124,4276124,4276123,4276123,4276123,4276125,4276124,4276123,4276123,4276123,4276123,4276123,4276122,4276122,4276122,4276123,4276122,4233360,4276122,4276124,4276123,4276123,4276122,4276122,4276123,4276124,4276123,4276123,4276123,4276123,4276122,4276122,4276121,4276121,4276121,4276121,4276121,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276125,4276121,4276099,4233361,4191654,4191078,4191027,4191026,4191026,4149115,434,355,325,1399,110,104,101,100,0,12,1,4233362,0,0,0,0
5589,2022/11/29 08:35:46,NEW_VALSET:PCHEIGHT/345699,C366BA612D1DA49EB260763F92357E598099463D8D979974C6ED387F11A15739,4F7C524DA536391207867C43E0EF8CEC8894EBEB23815B008A1F1B9E28EEC3E4,F54306AE4536A8818B3BCB46D156403FCE944650,348042885,40824004,4283490,4277824,4277387,4277563,4277565,4276263,4276162,4276153,4276135,4276136,4276132,4276132,4276130,4276126,4276125,4276125,4276126,4276125,4276126,4276124,4276128,4276124,4276126,4276124,4276125,4276124,4276125,4276124,4276123,4276123,4276123,4276122,4276125,4276123,4233360,4276123,4276126,4276124,4276125,4276122,4276123,4276126,4276126,4276124,4276125,4276124,4276123,4276124,4276123,4276123,4276122,4276121,4276121,4276123,4276122,4276123,4276123,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233362,4191728,4191082,4191027,4191026,4191026,4149116,434,355,326,1527,111,104,101,101,0,14,0,4233364,126,9,0,0
5609,2022/11/29 08:38:15,NEW_VALSET:PCHEIGHT/345731,0430C162ABA0C62B738A8F4105D35FEDC83B5FE92DA13194E8E8D4A76669DF85,D0CA97DE9FAD64440595843354E2EA05E3AE0CD1C14EF67F166E1D809DD0B614,003E6F7A2FD88BAA3E2117945671FE0D994E171D,348042886,40824004,4283490,4277824,4277387,4277563,4277565,4276263,4276162,4276153,4276135,4276136,4276132,4276132,4276130,4276126,4276125,4276125,4276126,4276125,4276126,4276124,4276128,4276124,4276127,4276124,4276125,4276124,4276125,4276124,4276123,4276123,4276123,4276122,4276125,4276123,4233360,4276123,4276126,4276124,4276125,4276122,4276123,4276126,4276126,4276124,4276125,4276124,4276123,4276124,4276123,4276123,4276122,4276121,4276121,4276123,4276122,4276123,4276123,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233362,4191728,4191082,4191027,4191026,4191026,4149116,434,355,326,1527,111,104,101,101,0,14,0,4233364,126,9,0,0
5652,2022/11/29 08:43:19,NEW_VALSET:PCHEIGHT/345782,02401F16492DDF2222B88F467BAFAEE20AF3060EB7E2FEFC9A8717690B6A6924,EF2B38586B09B45C144620F398AC4A1D835B6983CB1CC7D4E8834EA7AD5CA22D,9797557328079BB3D3E588DAD873F0EA6C098C10,348042888,40824004,4283490,4277824,4277387,4277563,4277565,4276263,4276162,4276153,4276135,4276136,4276132,4276132,4276130,4276126,4276125,4276125,4276126,4276125,4276126,4276124,4276128,4276124,4276127,4276124,4276125,4276124,4276125,4276124,4276123,4276123,4276123,4276122,4276125,4276123,4233360,4276123,4276126,4276125,4276125,4276122,4276123,4276126,4276126,4276124,4276125,4276124,4276123,4276124,4276123,4276123,4276122,4276121,4276121,4276123,4276122,4276123,4276123,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233362,4191729,4191082,4191027,4191026,4191026,4149116,434,355,326,1527,111,104,101,101,0,14,0,4233364,126,9,0,0
5692,2022/11/29 08:48:12,NEW_VALSET:PCHEIGHT/345831,466857F806C118D63C6BF79B4A0CFF5D2989820839D2D970B99DE891F78037AE,1EEA4DEB8AAFBCF2A121336543A817D688A2C421AC72D6B123EB6D263E82B510,003E6F7A2FD88BAA3E2117945671FE0D994E171D,348042889,40824004,4283490,4277824,4277387,4277563,4277565,4276263,4276162,4276153,4276135,4276136,4276132,4276132,4276130,4276126,4276125,4276125,4276126,4276125,4276126,4276124,4276128,4276124,4276127,4276124,4276125,4276124,4276125,4276124,4276123,4276123,4276123,4276122,4276125,4276123,4233360,4276123,4276126,4276125,4276125,4276122,4276123,4276127,4276126,4276124,4276125,4276124,4276123,4276124,4276123,4276123,4276122,4276121,4276121,4276123,4276122,4276123,4276123,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233362,4191729,4191082,4191027,4191026,4191026,4149116,434,355,326,1527,111,104,101,101,0,14,0,4233364,126,9,0,0
5722,2022/11/29 08:51:48,NEW_VALSET:PCHEIGHT/345867,7ACB7FB800EA49211A3E4D056DA24F9E67B2DF852CD94F724E8BC5D3E950F66B,D0D1BD4EEC667F55EB6FBBF3E2A1CA13F0397A8B53B21099B17724F1BFECC09A,9901CCDA42B948EDDC835FB5C8AB06730A9C23CD,348042890,40824004,4283490,4277824,4277387,4277563,4277565,4276263,4276162,4276153,4276135,4276136,4276132,4276132,4276130,4276126,4276125,4276125,4276126,4276125,4276126,4276124,4276128,4276124,4276127,4276124,4276125,4276124,4276125,4276124,4276123,4276123,4276123,4276122,4276125,4276123,4233360,4276123,4276126,4276125,4276125,4276122,4276123,4276127,4276126,4276124,4276125,4276124,4276123,4276124,4276123,4276123,4276122,4276121,4276121,4276123,4276122,4276123,4276123,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233362,4191730,4191082,4191027,4191026,4191026,4149116,434,355,326,1527,111,104,101,101,0,14,0,4233364,126,9,0,0
5735,2022/11/29 08:53:15,NEW_VALSET:PCHEIGHT/345882,991A479B734ADE84B9E35C3BA16230B0DAECD299E60D08B9F4AEE8454433C616,897E163259187D0D5C4B71BB9B03E169DBEE86D29EDB58B58FBE9F9B0FB2C363,8C7E66C0416A002CFCF1A99F88F33FCC8F599944,348042891,40824004,4283490,4277824,4277387,4277563,4277565,4276263,4276162,4276153,4276135,4276136,4276132,4276132,4276130,4276126,4276125,4276125,4276126,4276125,4276126,4276125,4276128,4276124,4276127,4276124,4276125,4276124,4276125,4276124,4276123,4276123,4276123,4276122,4276125,4276123,4233360,4276123,4276126,4276125,4276125,4276122,4276123,4276127,4276126,4276124,4276125,4276124,4276123,4276124,4276123,4276123,4276122,4276121,4276121,4276123,4276122,4276123,4276123,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233362,4191730,4191082,4191027,4191026,4191026,4149116,434,355,326,1527,111,104,101,101,0,14,0,4233364,126,9,0,0
5766,2022/11/29 08:56:49,NEW_VALSET:PCHEIGHT/345917,9FD961937BE9557762FB299F3334205019AB3CE618A53AE61B9CD0B2264A3550,EDCF16CFCC6A10644262349B4B53E02B3C51DA899B184AEF58A8B17907F60EDD,E77FE2A0D7784F9CE575D35F09FBB33BB05CC9EB,348043282,40824004,4283490,4277824,4277387,4277563,4277565,4276263,4276162,4276153,4276135,4276136,4276132,4276132,4276130,4276126,4276125,4276125,4276126,4276125,4276126,4276125,4276128,4276124,4276127,4276124,4276125,4276124,4276125,4276124,4276123,4276123,4276123,4276122,4276125,4276123,4233360,4276123,4276126,4276125,4276125,4276122,4276123,4276127,4276126,4276124,4276125,4276124,4276123,4276124,4276123,4276123,4276122,4276121,4276121,4276123,4276122,4276123,4276123,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233362,4191730,4191082,4191027,4191026,4191026,4149116,434,355,326,1527,111,104,101,101,0,14,0,4233364,126,9,391,0
5776,2022/11/29 08:58:13,NEW_VALSET:PCHEIGHT/345932,9D4C5063793A2047171E337FA722B15B777BC4A65BD3D31672F55B692552221C,8C213E72DFBBF1F904CE5A7D53D0E9BD08668E5D544F2A6E088E9D53BD3A8BDC,41AA5DF98BDB8A809B956A7925CF21FA905D08DD,348043283,40824004,4283490,4277824,4277387,4277563,4277565,4276263,4276162,4276153,4276135,4276136,4276132,4276132,4276130,4276126,4276125,4276125,4276126,4276125,4276126,4276125,4276128,4276124,4276127,4276124,4276125,4276124,4276125,4276124,4276123,4276123,4276123,4276122,4276125,4276123,4233360,4276123,4276126,4276125,4276125,4276122,4276123,4276127,4276126,4276125,4276125,4276124,4276123,4276124,4276123,4276123,4276122,4276121,4276121,4276123,4276122,4276123,4276123,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233362,4191730,4191082,4191027,4191026,4191026,4149116,434,355,326,1527,111,104,101,101,0,14,0,4233364,126,9,391,0
5797,2022/11/29 09:00:32,NEW_VALSET:PCHEIGHT/345953,1263AD609216EAC261088227B3B086F37CCE8351FFC8FBD4BF5F66A12D759D72,3E800EAA59E11470B33EEDC83669F4995E28E4C45CB92DCB73D1AD6785106FC7,D4686840675436000E9B33B8A58193B9406ADDA3,348043284,40824004,4283490,4277824,4277387,4277563,4277565,4276263,4276162,4276153,4276135,4276136,4276132,4276132,4276130,4276126,4276125,4276125,4276126,4276125,4276126,4276125,4276128,4276124,4276127,4276124,4276125,4276124,4276125,4276124,4276123,4276123,4276123,4276122,4276125,4276123,4233360,4276123,4276126,4276125,4276125,4276122,4276123,4276127,4276126,4276125,4276125,4276124,4276123,4276124,4276123,4276123,4276122,4276121,4276121,4276123,4276122,4276123,4276123,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233362,4191731,4191082,4191027,4191026,4191026,4149116,434,355,326,1527,111,104,101,101,0,14,0,4233364,126,9,391,0
5804,2022/11/29 09:01:33,NEW_VALSET:PCHEIGHT/345962,3E27C7BAB1A5E17B3C8E2E873DE0D826246C0C0BBDBB3CF89E6B589CC33C98C5,DA807ACB528EE668A9C90D6AE641C20A5A5A0F3F4B49760BA05C89B758B771AC,0DA35960AC73947F415949EDAF885E1A9A186370,348043309,40824004,4283490,4277849,4277387,4277563,4277565,4276263,4276162,4276153,4276135,4276136,4276132,4276132,4276130,4276126,4276125,4276125,4276126,4276125,4276126,4276125,4276128,4276124,4276127,4276124,4276125,4276124,4276125,4276124,4276123,4276123,4276123,4276122,4276125,4276123,4233360,4276123,4276126,4276125,4276125,4276122,4276123,4276127,4276126,4276125,4276125,4276124,4276123,4276124,4276123,4276123,4276122,4276121,4276121,4276123,4276122,4276123,4276123,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233362,4191731,4191082,4191027,4191026,4191026,4149116,434,355,326,1527,111,104,101,101,0,14,0,4233364,126,9,391,0
